National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Netherlands	100-Holding Account	Emerald Kalama Chemical, B.V. 	110	34304785	open	Account holder	Emerald Kalama Chemical, B.V.	Mijnweg 1		6167 AC	GELEEN	Netherlands	110	Emerald Kalama Chemical B.V.	NL-200400077	2005-01-01					Montrealweg 15		3197 KH	BOTLEK-ROTTERDAM	NL	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	238074	158160	238074	121061	238075	108788	99390	88315	99389	75834	99389	78365	99389	70629	99389	71854	120434	89272	118342	81673	116225	65320	114087	64767	111925	NA	109743	NA	107533	NA	105316	NA	238074	238074	238075	99390	99389	99389	99389	99389	120434	118342	116225	114087	111925	109743	107533	105316
Netherlands	100-Holding Account	Chemours Netherlands B.V. 	111	54013445	open	Account holder	Chemours Netherlands B.V.	Baanhoekweg 22		3313 LA	DORDRECHT	Netherlands	111	Chemours Netherlands B.V.	NL-200400076	2005-01-01					Baanhoekweg 22		3313 LA	DORDRECHT	NL	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	227544	196698	227544	199367	227543	190990	211037	153716	211037	124844	211037	145783	211036	146952	211036	134241	92908	167718	91294	129054	89662	98311	88012	114782	86344	NA	84661	NA	82956	NA	81245	NA	227544	227544	227543	211037	211037	211037	211036	211036	92908	91294	89662	88012	86344	84661	82956	81245
Netherlands	100-Holding Account	Eastman Chemical Middelburg B.V. 	112	22047104	open	Account holder	Eastman Chemical Middelburg B.V.	Herculesweg 35		4338 PL	MIDDELBURG	Netherlands	112	Eastman Chemical Middelburg BV	NL-200400167	2005-01-01					Herculesweg 35		4338 PL	MIDDELBURG	NL	NA	NA	43-Production of hydrogen and synthesis gas	NA	NA	NA	NA	NA	NA	55833	46732	55833	47764	55832	44985	22463	25141	22463	21021	22463	27050	22462	28181	22462	24040	45993	61051	45195	59089	44386	59488	43570	68344	42744	NA	41911	NA	41067	NA	40220	NA	55833	55833	55832	22463	22463	22463	22462	22462	45993	45195	44386	43570	42744	41911	41067	40220
Netherlands	100-Holding Account	ExxonMobil Chemical Holland B.V. 	113	24231768	open	Account holder	ExxonMobil Chemical Holland B.V.	Botlekweg 121, HAVENNR 4060		3197 KA	BOTLEK ROTTERDAM	Netherlands	113	ExxonMobil Chemical Holland B.V. (ROP)	NL-200400219	2005-01-01					Merwedeweg 21		3198 LH	EUROPOORT-ROTTERDAM	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	125397	58440	125397	55945	125396	52209	31249	27646	31249	25256	31248	27173	31248	25652	31248	31198	66483	59024	65328	53022	64160	51551	62979	59802	61786	NA	60581	NA	59361	NA	58137	NA	125397	125397	125396	31249	31249	31248	31248	31248	66483	65328	64160	62979	61786	60581	59361	58137
Netherlands	100-Holding Account	SABIC Innovative Plastics B.V. 	114	20079272	open	Account holder	SABIC Innovative Plastics B.V.	Plasticslaan 1		4612 PX	BERGEN OP ZOOM	Netherlands	114	SABIC Innovative Plastics B.V. BKG 1	NL-200400015	2005-01-01					Plasticslaan 1		4612 PX	BERGEN OP ZOOM	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	573010	442692	395337	428519	484173	394130	425433	385369	425433	275763	425433	344243	425432	310594	425432	330795	160075	345822	157295	337011	154482	254469	151639	242452	148766	NA	145865	NA	142928	NA	139981	NA	573010	395337	484173	425433	425433	425433	425432	425432	160075	157295	154482	151639	148766	145865	142928	139981
Netherlands	100-Holding Account	PQ Silicas B.V. 	115	33214819	open	Account holder	PQ Silicas B.V.	De Brand 24		3823 LJ	Amersfoort	Netherlands	115	PQ Silicas BV	NL-200400262	2005-01-01					Ir. Rocourstraat 28		6245 AD	EIJSDEN	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	34561	36286	34561	36282	34561	40385	19686	21833	19685	17976	19685	17848	19685	14148	19685	14267	35665	26681	35046	25707	34419	26551	33786	26718	33145	NA	32499	NA	31845	NA	31188	NA	34561	34561	34561	19686	19685	19685	19685	19685	35665	35046	34419	33786	33145	32499	31845	31188
Netherlands	100-Holding Account	Lyondell Chemie Nederland B.V. 	116	24314683	closed	Account holder	Lyondell Chemie Nederland B.V.	Delftseplein 27-E		3013 AA	Rotterdam	Netherlands	116	Lyondell Chemie Nederland B.V. - Botlek locatie	NL-200400083	2005-01-01					Theemsweg 14		3197 KM	BOTLEK-ROTTERDAM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	122001	112932	122001	98252	122000	115271	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	122001	122001	122000	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	BioMethanol Chemie Nederland B.V. 	117	61046086	closed	Account holder	BioMethanol Chemie Nederland B.V.	Oosterhorn 10		9936 HD	Farmsum	Netherlands	117	BioMethanol Chemie Nederland B.V.	NL-200400205	2005-01-01					Oosterhorn 10		9936 HD	FARMSUM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	631027	485300	631027	159980	631026	230250	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	631027	631027	631026	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	NEDMAG Holding B.V. 	118	02322491	closed	Account holder	NEDMAG Holding B.V.	Billitonweg 1		9641 KZ	VEENDAM	Netherlands	118	Nedmag Industries Mining &amp; Manufacturing Holding B.V.	NL-200400291	2005-01-01					Billitonweg 1		9641 KZ	VEENDAM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	110195	93625	110195	95792	110195	101793	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	110195	110195	110195	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	INEOS Styrenics Netherlands B.V. 	119	20049639	closed	Account holder	INEOS Styrenics Netherlands B.V.	Postbus 3355		4800 DJ	BREDA	Netherlands	119	Nova Innovene Netherlands B.V.	NL-200400303	2005-01-01					Lijndonk 25		4825 BG	BREDA	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	8289	8820	8289	9102	8289	9517	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	8289	8289	8289	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Purac Biochem B.V. 	120	23036930	open	Account holder	Purac Biochem B.V.	Arkelsedijk 46		4206 AC	Gorinchem	Netherlands	120	PURAC Biochem B.V.	NL-200400234	2005-01-01					Arkelsedijk 46		4206 AC	GORINCHEM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	43098	44945	43098	29767	43098	28742	40217	23243	40216	11957	40216	15524	40216	14721	40216	15091	29966	15556	29446	17858	28919	18294	28387	18488	27849	NA	27306	NA	26756	NA	26205	NA	43098	43098	43098	40217	40216	40216	40216	40216	29966	29446	28919	28387	27849	27306	26756	26205
Netherlands	100-Holding Account	Hexion B.V. 	121	24294676	closed	Account holder	Hexion B.V.	Seattleweg 17 building 4		3195 ND	Pernis Rotterdam	Netherlands	121	Momentive Specialty Chemicals B.V.	NL-200400258	2005-01-01					Vondelingenweg 601		3196 KK	VONDELINGENPLAAT-ROTTERDAM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	24210	24838	24210	26334	24211	25208	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	24210	24210	24211	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Shin-Etsu PVC B.V. 	122	34123402	closed	Account holder	Shin-Etsu PVC B.V.	Noorderweg 68-1		1221 AB	Hilversum	Netherlands	122	Shin-Etsu PVC B.V. Locatie Botlek	NL-200400110	2005-01-01					Welplaatweg 12		3197 KS	ROTTERDAM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	111023	83450	111023	79125	111023	84578	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	111023	111023	111023	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Croda Nederland B.V. 	123	24324849	open	Account holder	Croda Nederland B.V.	Buurtje 1		2802 BE	GOUDA	Netherlands	123	Croda Nederland B.V.	NL-200400146	2009-02-04					Buurtje 1		2802 BE	GOUDA	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	57460	51295	57460	52043	57461	52367	51515	47935	51515	52032	51515	52384	51515	47939	51515	50503	42924	42582	42178	37846	41424	37011	40662	35735	39892	NA	39114	NA	38326	NA	37536	NA	57460	57460	57461	51515	51515	51515	51515	51515	42924	42178	41424	40662	39892	39114	38326	37536
Netherlands	100-Holding Account	Almatis B.V. 	124	24253371	closed	Account holder	Almatis B.V.	Theemsweg 30		3197 KM	BOTLEK ROTTERDAM	Netherlands	124	Almatis B.V.	NL-200400098	2005-01-01					Theemsweg 30, havennummer 5115		3197 KM	BOTLEK-ROTTERDAM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	24027	23333	24027	24041	24026	23302	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	24027	24027	24026	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	AKZO Nobel Chemicals B.V. 	125	31038214	closed	Account holder	AKZO Nobel Chemicals B.V.	Stationsstraat 77		3811 MH	AMERSFOORT	Netherlands	125	WKC Akzo Nobel Center Energie BV	NL-200400185	2005-01-01	2012-12-31				Velperweg 76		6824 BM	ARNHEM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	33911	28818	33911	26430	33912	25317	29886	24243	29886	25410	29886	25185	29886	8619	29885	0										NA		NA		NA		NA	33911	33911	33912	29886	29886	29886	29886	29885	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Albemarle Catalysts Company B.V. 	126	32073705	open	Account holder	Albemarle Catalysts Company B.V.	Nieuwendammerkade 1- 3		1022 AB	AMSTERDAM	Netherlands	126	Albemarle Catalysts Company B.V.	NL-200400171	2005-01-01					Nieuwendammerkade 1-3		1022 AB	AMSTERDAM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	89735	77807	89735	87484	89734	72280	13371	13195	13371	11736	13371	14410	13371	13025	13371	14302	71323	66057	70085	67603	68831	64877	67565	61369	66285	NA	64992	NA	63683	NA	62370	NA	89735	89735	89734	13371	13371	13371	13371	13371	71323	70085	68831	67565	66285	64992	63683	62370
Netherlands	100-Holding Account	FUJIFILM Manufacturing Europe B.V. 	127	18025280	open	Account holder	FUJIFILM Manufacturing Europe B.V.	Oudenstaart 1		5047 TK	TILBURG	Netherlands	127	FUJIFILM Manufacturing Europe B.V.	NL-200400165	2005-01-01					Oudenstaart 1		5047 TK	TILBURG	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	53726	49259	53726	45719	53725	48080	49697	45554	49697	38502	49697	44180	49697	50852	49697	53047	34719	37944	34116	30929	33505	35313	32889	33141	32266	NA	31637	NA	31000	NA	30360	NA	53726	53726	53725	49697	49697	49697	49697	49697	34719	34116	33505	32889	32266	31637	31000	30360
Netherlands	100-Holding Account	Yara Sluiskil B.V. 	128	21001824	open	Account holder	Yara Sluiskil B.V.	Industrieweg 10		4541 HJ	SLUISKIL	Netherlands	128	Yara Sluiskil B.V. BKG 1	NL-200400026	2005-01-01					Industrieweg 10		4541 HJ	SLUISKIL	NL	NA	NA	41-Production of ammonia	NA	NA	NA	NA	NA	NA	1514163	1269863	1514163	1228791	1514163	1201029	212256	550034	1584330	499421	817582	399180	817581	394033	736871	431268	626586	698597	615703	713142	604692	772982	593566	730962	582320	NA	570965	NA	559468	NA	547931	NA	1514163	1514163	1514163	212256	1584330	817582	817581	736871	626586	615703	604692	593566	582320	570965	559468	547931
Netherlands	100-Holding Account	PPG Industries Chemicals B.V. 	129	02329711	closed	Account holder	PPG Industries Chemicals B.V.	Postbus 181		9930 AD	DELFZIJL	Netherlands	129	PPG Industries Chemicals B.V.	NL-200400174	2005-01-01					Valgenweg 1/3		9936 HV	FARMSUM	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	68547	37754	68547	39175	68546	38514	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	68547	68547	68546	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Diolen Industrial Fibers B.V. 	130	09109424	closed	Account holder	Diolen Industrial Fibers B.V.	Postbus 300		9400 AH	ASSEN	Netherlands	130	Diolen Industrial Fibers	NL-200400204	2005-01-01					1e Bokslootweg 17		7821 AT	EMMEN	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	20693	21952	20693	22191	20694	20214	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	20693	20693	20694	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	O-I Manufacturing Netherlands B.V. 	131	24202107	open	Account holder	O-I Manufacturing Netherlands B.V.	Buitenhavenweg 114		3113 BE	SCHIEDAM	Netherlands	131	O-I Manufacturing Netherlands B.V., vestiging Leerdam	NL-200400230	2005-01-01					Lingedijk 8		4142 LD	LEERDAM	NL	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	121009	116088	121009	116401	121008	120660	107161	121071	107160	110878	107160	101875	107160	111381	107160	99935	117137	107068	115102	113733	113044	117830	110964	112948	108862	NA	106739	NA	104589	NA	102433	NA	121009	121009	121008	107161	107160	107160	107160	107160	117137	115102	113044	110964	108862	106739	104589	102433
Netherlands	100-Holding Account	O-I Manufacturing Netherlands B.V. 	132	24202107	open	Account holder	O-I Manufacturing Netherlands B.V.	Buitenhavenweg 114		3113 BE	SCHIEDAM	Netherlands	132	O-I Manufacturing Netherlands B.V., vestiging Maastricht	NL-200400231	2005-01-01					Nieuweweg 25		6221 AA	MAASTRICHT	NL	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	111487	98032	111487	96443	111488	100206	104500	83308	104500	88706	104500	90908	104499	87612	104499	83901	86714	84644	85208	88049	83684	95135	82145	99515	80588	NA	79017	NA	77426	NA	75829	NA	111487	111487	111488	104500	104500	104500	104499	104499	86714	85208	83684	82145	80588	79017	77426	75829
Netherlands	100-Holding Account	O-I Manufacturing Netherlands B.V. 	133	24202107	open	Account holder	O-I Manufacturing Netherlands B.V.	Buitenhavenweg 114		3113 BE	SCHIEDAM	Netherlands	133	O-I Manufacturing Netherlands B.V., vestiging Schiedam	NL-200400229	2005-01-01					Buitenhavenweg 146		3113 BE	SCHIEDAM	NL	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	62736	67619	62736	65734	62735	67266	64054	63907	64054	57867	64054	62085	64054	62554	64054	61605	58617	63209	57599	62162	56569	64527	55528	64087	54476	NA	53414	NA	52339	NA	51259	NA	62736	62736	62735	64054	64054	64054	64054	64054	58617	57599	56569	55528	54476	53414	52339	51259
Netherlands	100-Holding Account	AGC Flat Glass Nederland B.V. 	134	11007861	closed	Account holder	AGC Flat Glass Nederland B.V.	Panovenweg 21		4004JE	TIEL	Netherlands	134	AGC Flat Glass Nederland BV	NL-200400283	2005-01-01	2015-12-31				Panovenweg 21		4004 JE	TIEL	NL	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	100802	111878	100802	121014	100802	122932	101775	130417	101775	112744	101775	119744	101775	118722	101775	56568	39615	2156	0	277	0	81	0		0	NA	0	NA	0	NA	0	NA	100802	100802	100802	101775	101775	101775	101775	101775	39615	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Ardagh Glass Moerdijk B.V. 	135	33178991	open	Account holder	Ardagh Glass Moerdijk B.V.	Eindsestraat 133		5105 NA	Dongen	Netherlands	135	Ardagh Glass Moerdijk B.V.	NL-200400118	2005-01-01					Orionweg 2		4782 SC	MOERDIJK	NL	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	29374	32559	29374	33421	29375	35080	28811	35957	28811	45191	64981	59268	60740	65686	61299	68054	54679	59333	53729	58871	52768	59227	51797	59512	50816	NA	49825	NA	48822	NA	47815	NA	29374	29374	29375	28811	28811	64981	60740	61299	54679	53729	52768	51797	50816	49825	48822	47815
Netherlands	100-Holding Account	Electric Glass Fiber NL, B.V. 	136	02316271	open	Account holder	Electric Glass Fiber NL, B.V.	Energieweg 3		9608 PZ	Westerbroek	Netherlands	136	PPG Industries Fiber Glass BV	NL-200400225	2005-01-01					Energieweg 3		9608 PZ	Westerbroek	NL	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	58193	46737	58193	45060	58193	46137	47176	42274	47176	25611	47176	44277	47175	41702	47175	39359	40802	38785	40093	40810	39376	39908	38652	42477	37919	NA	37180	NA	36431	NA	35680	NA	58193	58193	58193	47176	47176	47176	47175	47175	40802	40093	39376	38652	37919	37180	36431	35680
Netherlands	100-Holding Account	Ardagh Glass Dongen B.V. 	137	18110358	open	Account holder	Ardagh Glass Dongen B.V.	Eindsestraat 133		5105 NA	Dongen	Netherlands	137	Ardagh Glass Dongen B.V.	NL-200400140	2005-01-01					Eindsestraat 133		5105 NA	Dongen	NL	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	94642	89489	94642	86296	94642	88612	75364	92683	75364	92977	75363	73266	75363	73036	75363	95243	92231	93129	90629	95437	89008	96021	87371	92872	85715	NA	84044	NA	82352	NA	80653	NA	94642	94642	94642	75364	75364	75363	75363	75363	92231	90629	89008	87371	85715	84044	82352	80653
Netherlands	100-Holding Account	Saint-Gobain Construction Products Nederland B.V. 	138	20022420	open	Account holder	Saint-Gobain Construction Products Nederland B.V.	Parallelweg 20		4878 AH	ETTEN-LEUR	Netherlands	138	Saint-Gobain Construction Products Nederland B.V.	NL-200400236	2005-01-01					Parallelweg 20		4878 AH	ETTEN-LEUR	NL	NA	NA	33-Manufacture of mineral wool	NA	NA	NA	NA	NA	NA	49573	58760	49573	62350	49573	64136	51337	60940	51337	50424	51337	43309	51337	47892	51336	44163	46069	42023	37832	43848	44459	49799	43641	54266	42814	NA	41979	NA	41134	NA	40286	NA	49573	49573	49573	51337	51337	51337	51337	51336	46069	37832	44459	43641	42814	41979	41134	40286
Netherlands	100-Holding Account	Rockwool B.V. 	139	13014428	open	Account holder	Rockwool B.V.	Industrieweg 15		6045 JG	ROERMOND	Netherlands	139	Rockwool B.V.	NL-200400020	2005-01-01					Industrieweg 15		6045 JG	ROERMOND	NL	NA	NA	33-Manufacture of mineral wool	NA	NA	NA	NA	NA	NA	154602	154500	154602	162744	154602	191988	141221	192175	175718	150091	163929	147109	163929	150461	163928	139188	140582	120662	138141	125766	135670	125405	133174	134151	130651	NA	128103	NA	125524	NA	122935	NA	154602	154602	154602	141221	175718	163929	163929	163928	140582	138141	135670	133174	130651	128103	125524	122935
Netherlands	100-Holding Account	Steenfabriek De Rijswaard B.V. 	140	11014483	open	Account holder	Steenfabriek De Rijswaard B.V.	De Rijswaard 2		5308 LV	AALST GLD	Netherlands	140	Steenfabriek De Rijswaard BV	NL-200400133	2005-01-01					De Rijswaard 2		5308 LV	AALST	NL	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	26343	25761	26343	24288	26343	25362	28648	26264	28648	25209	28647	22668	28647	26396	28647	24816	21871	25600	21491	30341	21107	27738	20719	33864	20326	NA	19930	NA	19528	NA	19126	NA	26343	26343	26343	28648	28648	28647	28647	28647	21871	21491	21107	20719	20326	19930	19528	19126
Netherlands	100-Holding Account	VDS Kleiwaren Beheer B.V. 	141	13032188	open	Account holder	VDS Kleiwaren Beheer B.V.	Bijland 5		6916 KA	TOLKAMER	Netherlands	141	Kleiwarenfabriek De Bylandt B.V.	NL-200400271	2005-01-01					Bijland 5		6916 KA	TOLKAMER	NL	NA	NA	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	30982	31431	30982	30962	30982	32643	31576	35843	31576	36649	31576	35560	31576	31049	31576	32438	31812	31028	31260	31808	30701	32958	30136	34056	29565	NA	28988	NA	28404	NA	27819	NA	30982	30982	30982	31576	31576	31576	31576	31576	31812	31260	30701	30136	29565	28988	28404	27819
Netherlands	100-Holding Account	ENCI B.V. 	142	14602233	open	Account holder	ENCI B.V.	Lage Kanaaldijk 115		6212 NA	MAASTRICHT	Netherlands	142	ENCI B.V., vestiging IJmuiden	NL-200400082	2008-12-04					Noordersluisweg 75		1951 JR	VELSEN NOORD	NL	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	31782	23174	31782	21070	31781	22233	29222	24444	29222	15351	29221	12042	29221	10712	29221	8606	14524	8859	14271	8473	14016	11439	13758	15258	13498	NA	13234	NA	12968	NA	12700	NA	31782	31782	31781	29222	29222	29221	29221	29221	14524	14271	14016	13758	13498	13234	12968	12700
Netherlands	100-Holding Account	ENCI B.V. 	143	14602233	open	Account holder	ENCI B.V.	Lage Kanaaldijk 115		6212 NA	MAASTRICHT	Netherlands	143	ENCI B.V., vestiging Maastricht	NL-200400006	2008-12-18					Lage Kanaaldijk 115		6212 NA	MAASTRICHT	NL	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	781469	621084	781469	563023	781470	614684	715918	615743	715918	601070	715918	527892	715918	513492	715918	468180	598225	419461	587834	443696	577321	402875	566699	383333	555962	NA	545121	NA	534144	NA	523130	NA	781469	781469	781470	715918	715918	715918	715918	715918	598225	587834	577321	566699	555962	545121	534144	523130
Netherlands	100-Holding Account	Tata Steel IJmuiden B.V. 	144	34040331	open	Account holder	Tata Steel IJmuiden B.V.	Wenckebachstraat 1		1951JZ	VELSEN-NOORD	Netherlands	144	Tata Steel IJmuiden bv BKG 1	NL-200400186	2005-01-01					Wenckebachstraat 1		1951 JZ	VELSEN-NOORD (GEM.VELSEN)	NL	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	10346404	6437427	10346404	6231589	10346404	6442211	10626954	6447676	10736308	5587863	11557631	6227169	11665630	6219430	11665630	5978494	10675128	5907619	10489711	5845568	10302113	6205821	10112559	6212449	9920964	NA	9727505	NA	9531634	NA	9335083	NA	10346404	10346404	10346404	10626954	10736308	11557631	11665630	11665630	10675128	10489711	10302113	10112559	9920964	9727505	9531634	9335083
Netherlands	100-Holding Account	Ruigenhil Vastgoed B.V. 	145	23093134	open	Account holder	Ruigenhil Vastgoed B.V.	Rapenburg 1		2952 AP	ALBLASSERDAM	Netherlands	145	Ruigenhil Vastgoed B.V. Nedstaal BKG 1	NL-200400184	2005-01-01					Rapenburg 1		2952 AP	ALBLASSERDAM	NL	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	51577	49906	51577	52991	51577	53119	47388	51505	70487	24881	58903	44951	58880	52210	58857	46639	22526	25409	22135	23634	21739	21304	21339	19269	20935	NA	20527	NA	20113	NA	19699	NA	51577	51577	51577	47388	70487	58903	58880	58857	22526	22135	21739	21339	20935	20527	20113	19699
Netherlands	100-Holding Account	E-Max Aluminium Profielen N.V. 	146	14094876	closed	Account holder	E-Max Aluminium Profielen N.V.	Minervastraat 1		6468 ET	KERKRADE	Netherlands	146	E-max Aluminium Remelt	NL-200400302	2005-01-01					Minervastraat 1		6468 ET	KERKRADE	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	15743	24235	15743	18564	15744	18209	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	15743	15743	15744	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Klesch Aluminium Delfzijl B.V. 	147	61776637	closed	Account holder	Klesch Aluminium Delfzijl B.V.	Oosterhorn 20		9936 HD	Farmsum	Netherlands	147	Aluminium Delfzijl B.V. (Aldel)	NL-200400079	2005-01-01					Oosterhorn 20-22		9930 AC	DELFZIJL	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	25162	24178	25162	24960	25163	25914	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	25162	25162	25163	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Zeeland Aluminium Company N.V. 	148	22017302	closed	Account holder	Zeeland Aluminium Company N.V.	Postbus 49		4380 AA	VLISSINGEN	Netherlands	148	Zeeland Aluminium Company NV	NL-200400224	2005-01-01					Frankrijkweg 2, Havennummer 5993		4389 PB	RITTHEM (VLISSINGEN-OOST)	NL	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	99238	78000	99237	74000	99237	77713	NA		NA	Not Reported	NA	Not Reported	NA		NA											NA		NA		NA		NA	99238	99237	99237	0	0	0	0	0	0	0	0	0	0	0	0	0
Netherlands	100-Holding Account	Philips Lighting B.V. 	149	17061150	closed	Account holder	Philips Lighting B.V.	Mathildelaan 1		5611 BD	EINDHOVEN	Netherlands	149	Philips Lighting B.V.	NL-200400201	2005-01-01	2011-06-29				Zwaanhoefstraat 2		4702 LC	ROOSENDAAL	NL	NA	NA	7-Installations for the manufacture of glass including glass fibre	NA	NA	NA	NA	NA	NA	24376	24450	24376	25488	24375	21946	23464	21831	23464	17631	0	3529	0		0											NA		NA		NA		NA	24376	24376	24375	23464	23464	0	0	0	0	0	0	0	0	0	0	0
