National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Denmark	100-Holding Account	Nyborg Forsyning &amp; Service A/S 	89	25535456	closed	Account holder	Nyborg Forsyning &amp; Service A/S	Gasværksvej 2		5800	Nyborg	Denmark	89	Nyborg Forsyning og Service	25535456-1003314105-0365-20041001	2005-01-01	2012-12-31				Gasværksvej 2		5800	Nyborg	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	834	0	626	0	625	0	432	0	432	0	432	0	432	0	432	0										NA		NA		NA		NA	834	626	625	432	432	432	432	432	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	SK-Varme A/S 	90	27736904	closed	Account holder	SK-Varme A/S	Lilleøvej 3		4220	Korsør	Denmark	90	Korsør Varme A/S	25673840-1003294517-0326-20041001	2005-01-01	2012-12-31				Norbrinken 5.		4220	Korsør	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	31273	16348	23455	14454	23455	10948	19710	8644	19706	5962	19706	6973	19706	7874	19706	7884										NA		NA		NA		NA	31273	23455	23455	19710	19706	19706	19706	19706	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	Bornholms El-Produktion A/S 	91	DK25798929	open	Account holder	Bornholms El-Produktion A/S	Skansevej 2		3700	Rønne	Denmark	91	Østkraft	TCO2-40	2005-01-01					Skansevej 2.		3700	Rønne	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	76257	68320	57193	79355	57193	57270	54250	64917	54250	71837	54250	80708	54250	48195	54250	48744	30026	67007	24974	40855	20443	45809	16422	49648	13941	NA	11780	NA	9690	NA	7675	NA	76257	57193	57193	54250	54250	54250	54250	54250	30026	24974	20443	16422	13941	11780	9690	7675
Denmark	100-Holding Account	EnergiGruppen Jylland Varme A/S 	92	25809807	open	Account holder	EnergiGruppen Jylland Varme A/S	Industrivej Nord 9B	Birk	7400	Herning	Denmark	92	EnergiGruppen Jylland, Holstebrovej	TCO2-192	2005-01-01					Ålykkevej 1		7400	Herning	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4794	2505	3596	467	3595	1973	2414	1832	2410	3933	2410	9320	2410	5435	2410	3936	5440	7221	4869	4553	4312	2939	1887	10859	3250	NA	2745	NA	2255	NA	1784	NA	4794	3596	3595	2414	2410	2410	2410	2410	5440	4869	4312	1887	3250	2745	2255	1784
Denmark	100-Holding Account	EnergiGruppen Jylland Varme A/S 	93	25809807	open	Account holder	EnergiGruppen Jylland Varme A/S	Industrivej Nord 9B	Birk	7400	Herning	Denmark	93	EnergiGruppen Jylland, Nord	TCO2-193	2005-01-01					Krarupsvej 3		7400	Herning	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1735	707	1301	461	1301	201	1676	114	1675	1633	1675	4755	3675	5408	3675	2435	2589	13310	2317	1266	1026	3269	1796	4183	1547	NA	1306	NA	1073	NA	849	NA	1735	1301	1301	1676	1675	1675	3675	3675	2589	2317	1026	1796	1547	1306	1073	849
Denmark	100-Holding Account	EnergiGruppen Jylland Varme A/S 	94	25809807	open	Account holder	EnergiGruppen Jylland Varme A/S	Industrivej Nord 9B	Birk	7400	Herning	Denmark	94	EnergiGruppen Jylland, Vest	TCO2-1244	2005-01-01					Møllevænget 11-13		7400	Herning	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	53	6	40	28	40	0	31	0	29	23	29	745	29	661	29	11	0	142	99	82	88	90	39	369	132	NA	112	NA	92	NA	73	NA	53	40	40	31	29	29	29	29	0	99	88	39	132	112	92	73
Denmark	100-Holding Account	Vestforsyning Varme A/S 	95	26704065	open	Account holder	Vestforsyning Varme A/S	Nupark 51		7500	Holstebro	Denmark	95	Vestforsyning Varme A/S Central H	TCO2-216	2005-01-01					Novem Park 51.		7500	Holstebro	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1869	1317	1402	1625	1401	1290	1644	1320	1643	1558	1643	3434	1643	1443	1643	2309	1899	2610	1699	1124	753	292	329	175	0	NA	0	NA	0	NA	0	NA	1869	1402	1401	1644	1643	1643	1643	1643	1899	1699	753	329	0	0	0	0
Denmark	100-Holding Account	Vestforsyning Varme A/S 	96	26704065	open	Account holder	Vestforsyning Varme A/S	Nupark 51		7500	Holstebro	Denmark	96	Vestforsyning Varme A/S Central nord	TCO2-217	2005-01-01					Novem Park 51.		7500	Holstebro	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	608	210	456	117	455	530	397	456	393	442	393	648	393	294	393	381	413	463	370	771	328	41	0	38	0	NA	0	NA	0	NA	0	NA	608	456	455	397	393	393	393	393	413	370	328	0	0	0	0	0
Denmark	100-Holding Account	Vestforsyning Varme A/S 	97	26704065	open	Account holder	Vestforsyning Varme A/S	Nupark 51		7500	Holstebro	Denmark	97	Vestforsyning Varme A/S Central Ellebæk	TCO2-218	2005-01-01					Novem Park 51.		7500	Holstebro	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1813	916	1360	1257	1360	541	1277	965	1275	1323	1275	3025	1275	1637	1275	1951	1654	1856	1479	993	655	405	287	623	494	NA	417	NA	343	NA	271	NA	1813	1360	1360	1277	1275	1275	1275	1275	1654	1479	655	287	494	417	343	271
Denmark	100-Holding Account	Vestforsyning Varme A/S 	98	26704065	open	Account holder	Vestforsyning Varme A/S	Nupark 51		7500	Holstebro	Denmark	98	Vestforsyning Varme A/S Central Vest	TCO2-219	2005-01-01					Novem Park 51.		7500	Holstebro	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1448	140	1086	500	1086	4	957	45	953	1132	953	3666	953	589	953	612	912	1703	1632	109	0	169	0	43	0	NA	0	NA	0	NA	0	NA	1448	1086	1086	957	953	953	953	953	912	1632	0	0	0	0	0	0
Denmark	100-Holding Account	Vestforsyning Varme A/S 	99	26704065	open	Account holder	Vestforsyning Varme A/S	Nupark 51		7500	Holstebro	Denmark	99	Vestforsyning Varme A/S Central Øst	TCO2-220	2005-01-01					Novem Park 51.		7500	Holstebro	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	3911	1949	2933	2271	2934	1416	2484	2000	2483	2927	2483	4030	2483	2562	2483	2257	2878	2287	2575	1844	1141	991	998	725	430	NA	363	NA	298	NA	236	NA	3911	2933	2934	2484	2483	2483	2483	2483	2878	2575	1141	998	430	363	298	236
Denmark	100-Holding Account	FFV Varme A/S 	100	26721059	open	Account holder	FFV Varme A/S	Korsvangen 6		5750	Ringe	Denmark	100	FFV Varme A/S	TCO2-129	2005-01-01					Sundvænget 5		5600	Faaborg	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	36916	20155	27687	18079	27686	10594	22598	12487	22596	10649	22596	14063	22596	12194	22596	12210	9479	10893	8483	9320	7515	10613	6578	10494	5670	NA	4791	NA	3942	NA	3122	NA	36916	27687	27686	22598	22596	22596	22596	22596	9479	8483	7515	6578	5670	4791	3942	3122
Denmark	100-Holding Account	Vojens Fjernvarme a.m.b.a. 	101	28032617	open	Account holder	Vojens Fjernvarme a.m.b.a.	Tingvejen 47		6500	Vojens	Denmark	101	Vojens Fjernvarme	TCO2-571	2005-01-01		na	na		Søndre Ringvej 7		6500	Vojens	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	41593	16243	31195	14207	31195	9882	20790	11091	20786	11527	20786	12416	20786	12885	20786	6522	7738	2772	1731	853	0	386	0	499	0	NA	0	NA	0	NA	0	NA	41593	31195	31195	20790	20786	20786	20786	20786	7738	1731	0	0	0	0	0	0
Denmark	100-Holding Account	ALBERTSLUND KOMMUNE 	102	66137112	open	Account holder	ALBERTSLUND KOMMUNE	Nordmarks Alle 1		2620	Albertslund	Denmark	102	Albertslund Varmeværk	TCO2-10	2005-01-01					Vognporten 9		2620	Albertslund	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1082	387	812	1268	811	273	1639	1144	1637	429	1637	4310	1637	406	1637	1593	1712	2051	1532	757	679	892	594	788	511	NA	432	NA	355	NA	281	NA	1082	812	811	1639	1637	1637	1637	1637	1712	1532	679	594	511	432	355	281
Denmark	100-Holding Account	Thisted Varmeforsyning amba 	103	30992512	open	Account holder	Thisted Varmeforsyning amba	Ringvej 26		7700	Thisted	Denmark	103	Thisted Varmeforsyning	TCO2-529	2005-01-01					Ringvej 26		7700	Thisted	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2268	718	1701	394	1701	140	1204	214	1200	243	1200	448	1200	161	1200	616	305	657	273	397	241	220	211	822	182	NA	154	NA	127	NA	100	NA	2268	1701	1701	1204	1200	1200	1200	1200	305	273	241	211	182	154	127	100
Denmark	100-Holding Account	Vinderup Varmeværk A M B A 	104	31220912	open	Account holder	Vinderup Varmeværk A M B A	Sevelvej 67 A		7830	Vinderup	Denmark	104	Vinderup Varmeværk	TCO2-567	2005-01-01					Sevelvej 67 A		7830	Vinderup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	22344	12286	16758	10853	16757	8403	14259	11123	14258	10364	14258	11505	14258	10516	14258	6373	6319	2836	5655	2330	5009	2260	4385	3630	3779	NA	3194	NA	2628	NA	2081	NA	22344	16758	16757	14259	14258	14258	14258	14258	6319	5655	5009	4385	3779	3194	2628	2081
Denmark	100-Holding Account	VIDEBÆK VARME A/S 	105	33258445	closed	Account holder	VIDEBÆK VARME A/S	Godthaabsvej 3		6920	Videbæk	Denmark	105	Videbæk energiforsyning	TCO2-565	2005-01-01	2015-12-31				Godthaabsvej 3.		6920	Videbæk	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	337	1177	253	2138	252	1020	200	1047	198	397	198	530	198	857	198	2596	918	1847	822	2946	728	3674	0		0	NA	0	NA	0	NA	0	NA	337	253	252	200	198	198	198	198	918	822	728	0	0	0	0	0
Denmark	100-Holding Account	Videbæk Varme A/S 	106	33258445	open	Account holder	Videbæk Varme A/S	Godthaabsvej 3		6920	Videbæk	Denmark	106	Videbæk Energiforsyning	TCO2-566	2005-01-01					Godthaabsvej 3.		6920	Videbæk	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	27631	14248	20723	12022	20723	13018	17767	13548	17766	15150	17766	17522	17766	14303	17766	11041	7642	10336	6839	6894	3030	4529	2652	11240	4571	NA	3863	NA	3178	NA	2517	NA	27631	20723	20723	17767	17766	17766	17766	17766	7642	6839	3030	2652	4571	3863	3178	2517
Denmark	100-Holding Account	Ringe Fjernvarmeselskab A M B A 	107	32476813	closed	Account holder	Ringe Fjernvarmeselskab A M B A	Østre Ringvej 43	Postboks 140	5750	Ringe	Denmark	107	Ringe Fjernvarmeselskab	32476813-1003037642-0423-20041001	2005-01-01	2012-12-31				Østre Ringvej 43.	Postboks 140	5750	Ringe	DK	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	24570	8426	18427	4082	18427	7230	14681	4293	14677	3600	14677	4164	14677	3631	14677	2060										NA		NA		NA		NA	24570	18427	18427	14681	14677	14677	14677	14677	0	0	0	0	0	0	0	0
Denmark	100-Holding Account	Tranbjerg Varmeværk A M B A 	108	33016719	open	Account holder	Tranbjerg Varmeværk A M B A	Jegstrupvænget 630		8310	Tranbjerg J	Denmark	108	Tranbjerg Varmeværk, Kedelanlæg Jegstrupvej	TCO2-536	2005-01-01					Jegstrupvænget 630		8310	Tranbjerg J	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	156	38	117	0	118	34	96	18	92	3	92	339	92	459	92	2	0	28	0	20	0	73	36	199	61	NA	52	NA	43	NA	34	NA	156	117	118	96	92	92	92	92	0	0	0	36	61	52	43	34
Denmark	100-Holding Account	Skagen Varmeværk a.m.b.a. 	109	33507410	open	Account holder	Skagen Varmeværk a.m.b.a.	Ellehammervej 21		9990	Skagen	Denmark	109	Skagen Varmeværk	TCO2-459	2005-01-01					Kirkevej 25		9990	Skagen	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2457	2887	1843	843	1843	824	1361	2272	1360	6395	1360	2320	1360	2224	1360	4402	3826	1555	1712	198	0	170	0	98	0	NA	0	NA	0	NA	0	NA	2457	1843	1843	1361	1360	1360	1360	1360	3826	1712	0	0	0	0	0	0
Denmark	100-Holding Account	Skagen Varmeværk a.m.b.a. 	110	33507410	open	Account holder	Skagen Varmeværk a.m.b.a.	Ellehammervej 21		9990	Skagen	Denmark	110	Skagen Kraftvarmeværk	TCO2-1449	2005-01-01					Ellehammervej 21		9990	Skagen	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	38252	15132	28689	18651	28689	14997	23264	12742	23261	3595	23261	15356	23261	9991	23261	5615	3419	10498	6119	9994	5421	9094	4745	12085	4090	NA	3456	NA	2843	NA	2252	NA	38252	28689	28689	23264	23261	23261	23261	23261	3419	6119	5421	4745	4090	3456	2843	2252
Denmark	100-Holding Account	Hjallerup Fjernvarmeværk 	111	34681228	open	Account holder	Hjallerup Fjernvarmeværk	Gravensgade 18		9320	Hjallerup	Denmark	111	Hjallerup Fjernvarmeselskab	TCO2-207	2005-01-01					Gravensgade 18.		9320	Hjallerup	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	23318	13645	17489	13900	17489	12685	14752	10686	14751	9232	14751	15156	14751	13419	14751	11142	6945	12198	6215	8666	5506	7979	4819	8534	4154	NA	3510	NA	2887	NA	2287	NA	23318	17489	17489	14752	14751	14751	14751	14751	6945	6215	5506	4819	4154	3510	2887	2287
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	112	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	112	VC Bellinge	TCO2-388	2005-01-01					Billedskærervej 7		5230	Odense M	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1066	351	799	25	799	323	718	728	714	136	714	460	714	246	714	510	202	239	181	16	0	13	0	113	61	NA	51	NA	42	NA	33	NA	1066	799	799	718	714	714	714	714	202	181	0	0	61	51	42	33
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	113	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	113	VC Billedskærervej	TCO2-389	2005-01-01					Billedskærervej 7		5230	Odense M	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	4536	41	3402	215	3401	2043	2216	2721	2215	982	2215	3585	2215	1773	2215	1870	1837	1280	822	590	364	749	637	1102	549	NA	464	NA	381	NA	302	NA	4536	3402	3401	2216	2215	2215	2215	2215	1837	822	364	637	549	464	381	302
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	114	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	114	VC Bolbro	TCO2-390	2005-01-01					Billedskærervej 7		5230	Odense M	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2130	718	1597	128	1597	1535	1324	1491	1321	408	1321	1256	1321	3049	1321	1282	756	601	338	30	0	48	0	391	226	NA	191	NA	157	NA	124	NA	2130	1597	1597	1324	1321	1321	1321	1321	756	338	0	0	226	191	157	124
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	115	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	115	VC Centrum	TCO2-392	2005-01-01					Billedskærervej 7		5230	Odense M	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	2968	424	2226	214	2225	3388	2004	3652	2004	910	2004	5809	2004	4629	2004	1625	2615	1546	1171	840	1037	5354	1814	5983	1563	NA	1319	NA	1084	NA	857	NA	2968	2226	2225	2004	2004	2004	2004	2004	2615	1171	1037	1814	1563	1319	1084	857
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	116	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	116	VC Dyrup	TCO2-393	2005-01-01					Billedskærervej 7		5230	Odense M	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	459	70	344	182	345	208	365	654	365	216	365	1009	365	730	365	653	444	466	397	236	176	123	77	94	66	NA	56	NA	46	NA	37	NA	459	344	345	365	365	365	365	365	444	397	176	77	66	56	46	37
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	117	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	117	VC Dalum	TCO2-395	2005-01-01					Billedskærervej 7		5230	Odense M	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1590	316	1192	234	1192	741	991	1464	991	491	991	1114	991	109	991	388	253	37	0	146	0	36	0	33	0	NA	0	NA	0	NA	0	NA	1590	1192	1192	991	991	991	991	991	253	0	0	0	0	0	0	0
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	118	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	118	Fjernvarme Fyn A/S VC Korup	TCO2-398	2005-01-01					Klosterbakken 12		5230	Odense M	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	930	149	697	67	697	386	689	501	686	173	686	1689	686	480	686	322	303	497	543	121	120	212	211	306	181	NA	153	NA	126	NA	100	NA	930	697	697	689	686	686	686	686	303	543	120	211	181	153	126	100
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	119	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	119	VC Næsby	TCO2-400	2005-01-01			Fjernvarme Fyn A/S		Billedskærervej 7		5230	Odense M	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1464	0	1098	89	1097	0	833	1424	833	253	833	668	833	1335	833	312	244	102	109	256	194	18	0	187	0	NA	0	NA	0	NA	0	NA	1464	1098	1097	833	833	833	833	833	244	109	194	0	0	0	0	0
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	120	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	120	Odense Kommune VC Pårup	TCO2-402	2005-01-01			Fjernvarme Fyn A/S		Billedskærervej 7		5230	Odense M	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1869	245	1402	132	1401	823	1185	1223	1182	504	1182	2268	1182	1943	1182	704	803	766	719	79	0	19	0	194	0	NA	0	NA	0	NA	0	NA	1869	1402	1401	1185	1182	1182	1182	1182	803	719	0	0	0	0	0	0
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	121	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	121	VC Sanderum	TCO2-403	2005-01-01			Fjernvarme Fyn A/S		Klosterbakken 12		5000	Odense C	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1271	0	953	9	953	105	827	766	825	21	825	745	825	614	825	195	124	41	0	11	0	7	0	10	0	NA	0	NA	0	NA	0	NA	1271	953	953	827	825	825	825	825	124	0	0	0	0	0	0	0
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	122	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	122	VC Sydøst	TCO2-405	2005-01-01			Fjernvarme Fyn A/S		Klosterbakken 12		5000	Odense C	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1233	422	925	0	925	613	844	1799	842	442	842	1460	842	1576	842	680	545	360	244	155	108	194	95	262	81	NA	69	NA	57	NA	45	NA	1233	925	925	844	842	842	842	842	545	244	108	95	81	69	57	45
Denmark	100-Holding Account	FJERNVARME FYN DISTRIBUTION A/S 	123	DK 30174968	open	Account holder	FJERNVARME FYN DISTRIBUTION A/S	Billedskærervej 7		5230	Odense M	Denmark	123	VC Vollsmose	TCO2-406	2005-01-01			Fjernvarme Fyn A/S		Klosterbakken 12		5000	Odense C	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1752	617	1314	50	1314	2074	1062	2059	1061	310	1061	3171	1061	3700	1061	1340	1129	785	1011	444	448	1708	783	2510	675	NA	570	NA	468	NA	370	NA	1752	1314	1314	1062	1061	1061	1061	1061	1129	1011	448	783	675	570	468	370
Denmark	100-Holding Account	Fredericia fjernvarme A.M.B.A. 	124	35478116	open	Account holder	Fredericia fjernvarme A.M.B.A.	Dalegade 38		7000	Fredericia	Denmark	124	Fredericia Fjernvarme - danmarksgade	TCO2-104	2005-01-01					Danmarksgade 37.		7000	Fredericia	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	218	58	164	389	163	190	207	956	206	1252	206	592	206	68	206	594	531	1048	475	153	105	43	0	218	0	NA	0	NA	0	NA	0	NA	218	164	163	207	206	206	206	206	531	475	105	0	0	0	0	0
Denmark	100-Holding Account	Fredericia fjernvarme A.M.B.A. 	125	35478116	open	Account holder	Fredericia fjernvarme A.M.B.A.	Dalegade 38		7000	Fredericia	Denmark	125	Fredericia Fjernvarme-venusvej	TCO2-105	2005-01-01					Danmarksgade 37.		7000	Fredericia	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	33	16	25	1	25	14	115	746	112	1910	112	726	112	548	112	660	769	590	344	7	0	63	0	1123	460	NA	388	NA	319	NA	252	NA	33	25	25	115	112	112	112	112	769	344	0	0	460	388	319	252
Denmark	100-Holding Account	Sønderborg Fjernvarme A.m.b.a. 	126	35602313	open	Account holder	Sønderborg Fjernvarme A.m.b.a.	Nørrekobbel 54		6400	Sønderborg	Denmark	126	Sønderborg Fjernvarme	TCO2-511	2005-01-01					Nørrekobbel 54		6400	Sønderborg	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	619	163	464	286	465	5	124	26	122	17	122	505	122	86	122	344	203	1339	182	21	0	40	0	16	0	NA	0	NA	0	NA	0	NA	619	464	465	124	122	122	122	122	203	182	0	0	0	0	0	0
Denmark	100-Holding Account	Sønderborg Fjernvarme A.m.b.a. 	127	35602313	open	Account holder	Sønderborg Fjernvarme A.m.b.a.	Nørrekobbel 54		6400	Sønderborg	Denmark	127	Sønderborg Fjernvarme	TCO2-515	2005-01-01					Nørrekobbel 54		6400	Sønderborg	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1422	1254	1066	1626	1067	746	960	578	958	2172	958	5744	958	3819	958	8166	3218	7815	2879	3500	2550	3059	2232	3300	1922	NA	1623	NA	1333	NA	1055	NA	1422	1066	1067	960	958	958	958	958	3218	2879	2550	2232	1922	1623	1333	1055
Denmark	100-Holding Account	Varde Varmeforsyning A/S 	128	32078737	open	Account holder	Varde Varmeforsyning A/S	Gl. Kærvej 15		6800	Varde	Denmark	128	Varmecentral Søndermarken	TCO2-556	2005-01-01					Bytoften 2		6800	Varde	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	482	992	362	642	361	576	615	2690	614	1448	614	429	614	163	614	492	536	23	120	489	213	91	0	13	0	NA	0	NA	0	NA	0	NA	482	362	361	615	614	614	614	614	536	120	213	0	0	0	0	0
Denmark	100-Holding Account	Varde Varmeforsyning A/S 	129	32078737	open	Account holder	Varde Varmeforsyning A/S	Gl. Kærvej 15		6800	Varde	Denmark	129	Varmecentral Toften	TCO2-557	2005-01-01					Bytoften 2		6800	Varde	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	929	1769	697	1251	697	1082	3173	4506	3170	2626	3170	2633	3170	309	3170	1350	1503	202	336	1325	596	678	521	756	449	NA	379	NA	312	NA	247	NA	929	697	697	3173	3170	3170	3170	3170	1503	336	596	521	449	379	312	247
Denmark	100-Holding Account	Aabenraa-Rødekro Fjernvarme Amba 	130	36152710	open	Account holder	Aabenraa-Rødekro Fjernvarme Amba	Egelund 60		6200	Aabenraa	Denmark	130	Aabenraa Fjernvarme	TCO2-577	2010-08-10					Humlehaven 2		6200	Aabenraa	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1598	4415	1199	746	1199	567	1008	187	1004	58	1004	1255	1004	244	1004	364	352	485	315	632	278	3	0	59	0	NA	0	NA	0	NA	0	NA	1598	1199	1199	1008	1004	1004	1004	1004	352	315	278	0	0	0	0	0
Denmark	100-Holding Account	Aabenraa-Rødekro Fjernvarme Amba 	131	36152710	closed	Account holder	Aabenraa-Rødekro Fjernvarme Amba	Egelund 60		6200	Aabenraa	Denmark	131	Aabenraa Fjernvarme	TCO2-578	2005-01-01	2013-12-31				Humlehaven 2		6200	Aabenraa	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	247	1763	185	721	186	192	296	19	296	58	296	328	296	191	296	228	122	133	0		0		0		0	NA	0	NA	0	NA	0	NA	247	185	186	296	296	296	296	296	122	0	0	0	0	0	0	0
Denmark	100-Holding Account	Aabenraa-Rødekro Fjernvarme Amba 	132	36152710	closed	Account holder	Aabenraa-Rødekro Fjernvarme Amba	Egelund 60		6200	Aabenraa	Denmark	132	Aabenraa Fjernvarme	TCO2-580	2005-01-01	2014-12-31				Humlehaven 2		6200	Aabenraa	DK	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	359	1274	269	340	269	171	284	136	280	162	280	477	280	358	280	355	172	34	39	0	0		0		0	NA	0	NA	0	NA	0	NA	359	269	269	284	280	280	280	280	172	39	0	0	0	0	0	0
