National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Norway	100-Holding Account	Hunsfos Fabrikker AS 	31	912843513	closed	Account holder	Hunsfos Fabrikker AS	Hunsøya		4700	Vennesla	Norway	31	Hunsfos Fabrikker AS	NO-2007-862	2009-04-02	2012-07-09				Hunsøya		4700	Vennesla	NO	NA	NA	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	NA		NA		NA		52440	10677	52440	10239	52440	10216	52440	2184	52440	0										NA		NA		NA		NA	0	0	0	52440	52440	52440	52440	52440	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Huntonit AS 	32	971746041	open	Account holder	Huntonit AS	Postboks 21	Venneslaveien 233	4701	Vennesla	Norway	32	Huntonit AS	NO-2007-1030	2009-04-02					Venneslavegen 233		4633	Vennesla	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		11552	14936	11552	9004	11552	5362	11552	18654	11552	10983	15887	10159	15606	5993	15319	8446	15031	3296	14740	NA	14447	NA	14150	NA	13852	NA	0	0	0	11552	11552	11552	11552	11552	15887	15606	15319	15031	14740	14447	14150	13852
Norway	100-Holding Account	Hurum Energigjenvinning AS 	33	980430154	closed	Account holder	Hurum Energigjenvinning AS	c/o Daimyo Mølleparken 6		0459	Oslo	Norway	33	Hurum Energigjenvinning AS	NO-2007-1300	2009-04-02	2011-12-31				Vestre Strandvei 91		3482	Tofte	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		21	91	0	0	0	0	0	0	0	Not Reported										NA		NA		NA		NA	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Hurum Paper Mill AS 	34	991669507	closed	Account holder	Hurum Paper Mill AS	Postboks 115		1325	Lysaker	Norway	34	Hurum Paper Mill AS	NO-2007-1125	2009-04-02	2012-03-26				Postboks 133		2481	Tofte	NO	NA	NA	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	NA		NA		NA		7688	57	0	0	0	Not Reported	0		0											NA		NA		NA		NA	0	0	0	7688	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	INEOS Bamble AS 	35	968144405	open	Account holder	INEOS Bamble AS	Asdalstrand 291		3960	Stathelle	Norway	35	INEOS Bamble AS	NO-2006-76	2009-04-02					Asdalstrand 291		3960	Stathelle	NO	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		45081	28169	45081	15726	45081	16162	45081	15153	45081	14202	17729	13169	17421	12437	17110	12690	16794	12834	16477	NA	16155	NA	15830	NA	15503	NA	0	0	0	45081	45081	45081	45081	45081	17729	17421	17110	16794	16477	16155	15830	15503
Norway	100-Holding Account	INOVYN Norge AS 	36	981701046	open	Account holder	INOVYN Norge AS	Rafnes		3966	Stathelle	Norway	36	Inovyn Norge AS Rafnes	NO-2006-77	2009-04-02					Rafnes		3966	Stathelle	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		79773	80696	79773	64236	79773	77352	79773	76223	79773	79440	81736	94762	80318	88345	78881	101624	77429	84315	75962	NA	74482	NA	72982	NA	71477	NA	0	0	0	79773	79773	79773	79773	79773	81736	80318	78881	77429	75962	74482	72982	71477
Norway	100-Holding Account	Hønefoss Fjernvarme 	37	991117776	closed	Account holder	Hønefoss Fjernvarme	Postboks 3093	Hvervenmoveien 31	3501	Hønefoss	Norway	37	Hønefoss Fjernvarme	NO-2007-1156	2009-04-02	2012-12-31				Postboks 3093		3501	Hønefoss	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		142	86	142	181	142	729	142	404	142	112										NA		NA		NA		NA	0	0	0	142	142	142	142	142	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Pelagia AS 	38	989094823	open	Account holder	Pelagia AS	Postboks 444	Bradbenken 1	5805	BERGEN	Norway	38	Pelagia AS Karmsund Fiskemel	NO-2006-70	2009-04-02					Husøyvegen 283		4262	Avaldsnes	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		14216	11513	14216	15269	14216	19707	14216	11541	14216	8234	13818	7924	13578	13104	13336	16089	13090	13356	12842	NA	12592	NA	12338	NA	12084	NA	0	0	0	14216	14216	14216	14216	14216	13818	13578	13336	13090	12842	12592	12338	12084
Norway	100-Holding Account	Kronos Titan 	39	948616491	open	Account holder	Kronos Titan	Postboks 1415	Titangata 1	1602	Fredrikstad	Norway	39	Kronos Titan	NO-2006-54	2009-04-02					Postboks 1415		1601	Fredrikstad	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		42390	24833	42390	26688	42390	44598	42390	46387	42390	29563	30267	33713	29741	27735	29210	27628	28672	30579	28129	NA	27580	NA	27025	NA	26467	NA	0	0	0	42390	42390	42390	42390	42390	30267	29741	29210	28672	28129	27580	27025	26467
Norway	100-Holding Account	Larvik Cell AS 	40	985010072	closed	Account holder	Larvik Cell AS	Postboks 2090 Stubberød	Bergeløkka	3255	Larvik	Norway	40	Larvik Cell AS	NO-2007-1082	2009-04-02	2011-12-31				Postboks 2090 Stubberød		3255	Larvik	NO	NA	NA	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	NA		NA		NA		3955	409	0	0	0	Not Reported	0	0	0	Not Reported										NA		NA		NA		NA	0	0	0	3955	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Lyse Neo AS 	41	982929733	open	Account holder	Lyse Neo AS	Postboks 8124	Breiflåteveien 18	4069	Stavanger	Norway	41	Lyse Neo AS	NO-2006-60	2009-04-02					Postboks 8124		4069	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		728	1313	728	1556	728	3197	728	2327	728	2962	1738	792	1555	163	1378	615	1206	1474	1038	NA	877	NA	721	NA	570	NA	0	0	0	728	728	728	728	728	1738	1555	1378	1206	1038	877	721	570
Norway	100-Holding Account	Aker BP ASA 	42	989795848	open	Account holder	Aker BP ASA	Oksenøyveien 10		1366 Lysaker	Bærum	Norway	42	Aker BP ASA Alvheim	NO-2007-1068	2009-04-02					Fønix, Munkegata 26		7011	Trondheim	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	343901	0	193842	0	158264	0	180217	0	190515	57497	176885	44555	192493	55488	202253	54467	214064	53435	NA	52392	NA	51337	NA	50279	NA	0	0	0	0	0	0	0	0	57497	44555	55488	54467	53435	52392	51337	50279
Norway	100-Holding Account	Leca Norge AS avd Leca Rælingen 	43	973101943	open	Account holder	Leca Norge AS avd Leca Rælingen	Årnesvegen 1		2009	Nordby	Norway	43	Leca Norge AS avd. Leca Rælingen	NO-2006-51	2009-04-02					Årnesvegen		2008	Fjerdingby	NO	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	NA		NA		NA		50918	48073	50918	29945	50918	31085	50918	31530	50918	29691	38317	28200	37651	25833	36978	21988	23429	34712	22985	NA	22537	NA	22084	NA	21628	NA	0	0	0	50918	50918	50918	50918	50918	38317	37651	36978	23429	22985	22537	22084	21628
Norway	100-Holding Account	Mo Fjernvarme AS 	44	881362872	open	Account holder	Mo Fjernvarme AS	Postboks 500	Mo Industripark	8601	Mo i Rana	Norway	44	Mo Fjernvarme AS	NO-2006-53	2009-04-02					Postboks 500		8601	Mo i Rana	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		2830	2101	2830	5113	2830	6661	2830	7681	2830	2406	4507	2612	4032	1703	3572	4439	3125	5291	2693	NA	2273	NA	1868	NA	1479	NA	0	0	0	2830	2830	2830	2830	2830	4507	4032	3572	3125	2693	2273	1868	1479
Norway	100-Holding Account	Pelagia AS 	45	989094823	open	Account holder	Pelagia AS	Postboks 444	Bradbenken 1	5805	BERGEN	Norway	45	Pelagia AS Måløy Sildoljefabrikk	NO-2006-74	2009-04-02					Ivahavet		6718	Deknepollen	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		18389	18029	18389	19303	18389	18077	18389	13433	18389	13489	12840	9439	12617	19229	12391	20413	12163	14294	11933	NA	11700	NA	11464	NA	11228	NA	0	0	0	18389	18389	18389	18389	18389	12840	12617	12391	12163	11933	11700	11464	11228
Norway	100-Holding Account	Naturkraft AS 	46	971073780	open	Account holder	Naturkraft AS	Kårstø, Port 10		5565	Tysværvåg	Norway	46	Naturkraft AS Kårstø	NO-2006-98	2009-04-02					Kårstø		5565	Tysværvåg	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		323468	29886	323468	1019696	323468	985202	323468	557999	323468	25789		11239		5651		0		0		NA		NA		NA		NA	0	0	0	323468	323468	323468	323468	323468	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Norcem AS 	47	934949145	open	Account holder	Norcem AS	Postboks 143 Lilleaker	Lilleakerveien 2B	0216	Oslo	Norway	47	Norcem AS avdeling Brevik	NO-2006-96	2009-04-02					Postboks 38		3991	Brevik	NO	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	NA		NA		NA		916654	812252	916654	824871	916654	770987	916654	761456	916654	762717	739224	794788	726384	778029	713393	744361	700267	742027	687000	NA	673603	NA	660040	NA	646429	NA	0	0	0	916654	916654	916654	916654	916654	739224	726384	713393	700267	687000	673603	660040	646429
Norway	100-Holding Account	Norcem AS 	48	934949145	open	Account holder	Norcem AS	Postboks 143 Lilleaker	Lilleakerveien 2B	0216	Oslo	Norway	48	Norcem AS avdeling Kjøpsvik	NO-2006-95	2009-04-02					Behrens vei 15		8590	Kjøpsvik	NO	NA	NA	29-Production of cement clinker	NA	NA	NA	NA	NA	NA	NA		NA		NA		395345	403316	395345	409197	395345	356168	395345	349532	395345	329427	355930	295750	349748	313301	343493	266774	337173	288571	330785	NA	324335	NA	317804	NA	311250	NA	0	0	0	395345	395345	395345	395345	395345	355930	349748	343493	337173	330785	324335	317804	311250
Norway	100-Holding Account	Nordic Paper AS 	49	971600896	open	Account holder	Nordic Paper AS	Postboks 155	Greåkerveien 129	1720	Greåker	Norway	49	Nordic Paper AS Greåker	NO-2006-68	2009-04-02					Postboks 155		1720	Greåker	NO	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	NA		NA		NA		23407	15094	23407	17284	23407	25770	23407	18685	23407	10967	12634	18495	12415	15803	12193	10756	11969	18247	11742	NA	11513	NA	11281	NA	11048	NA	0	0	0	23407	23407	23407	23407	23407	12634	12415	12193	11969	11742	11513	11281	11048
Norway	100-Holding Account	Noretyl AS 	50	982726387	open	Account holder	Noretyl AS	Rafnes		3966	Stathelle	Norway	50	Noretyl AS	NO-2006-79	2009-04-02					Rafnes		3966	Stathelle	NO	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	NA		NA		NA		406782	433909	406782	439317	406782	456426	406782	475422	406782	408449	364356	488859	358027	472696	351624	465755	345155	425982	338616	NA	332013	NA	325327	NA	318619	NA	0	0	0	406782	406782	406782	406782	406782	364356	358027	351624	345155	338616	332013	325327	318619
Norway	100-Holding Account	NorFraKalk AS 	51	987151196	open	Account holder	NorFraKalk AS	Postboks 53	Kometveien 1, 7651 Verdal	1309	Rud	Norway	51	NorFraKalk AS	NO-2006-47	2009-04-02					Kometveien 1		7650	Verdal	NO	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	NA		NA		NA		198032	90124	198032	89455	198032	210607	198032	174831	198032	186867	180049	182810	176922	190175	173758	193351	170561	178339	167330	NA	164067	NA	160763	NA	157448	NA	0	0	0	198032	198032	198032	198032	198032	180049	176922	173758	170561	167330	164067	160763	157448
Norway	100-Holding Account	Norgips Norge AS 	52	986034757	open	Account holder	Norgips Norge AS	Postboks 655 Strømsø	Svelvikveien 1080	3003	Drammen	Norway	52	Norgips Norge AS	NO-2007-1248	2009-04-02					Postboks 655 Stromsø		3003	Drammen	NO	NA	NA	34-Production or processing of gypsum or plasterboard	NA	NA	NA	NA	NA	NA	NA		NA		NA		37112	39964	37112	30018	37112	33938	37112	33148	37112	28436	21512	27820	26423	27114	25951	28295	25473	29898	24990	NA	24503	NA	24010	NA	23515	NA	0	0	0	37112	37112	37112	37112	37112	21512	26423	25951	25473	24990	24503	24010	23515
Norway	100-Holding Account	A/S Norske Shell 	53	914807077	open	Account holder	A/S Norske Shell	Postboks 40	Tankveien 1	4098	Tananger	Norway	53	A/S Norske Shell Draugenfeltet	NO-2007-1021	2009-04-02					Tankveien 1		4056	Tananger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	179963	0	175982	0	176857	0	171275	0	181354	40930	190638	40219	204222	39500	187964	38773	179102	38038	NA	37297	NA	36546	NA	35792	NA	0	0	0	0	0	0	0	0	40930	40219	39500	38773	38038	37297	36546	35792
Norway	100-Holding Account	A/S Norske Shell 	54	914807077	open	Account holder	A/S Norske Shell	Postboks 40	Tankveien 1	4098	Tananger	Norway	54	A/S Norske Shell Ormen Lange landanlegg	NO-2006-80	2009-04-02					Tankveien 1		4056	Tananger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		52540	39340	52540	42193	52540	38650	52540	90743	52540	73936	24857	52338	24425	43510	23988	59572	23547	31932	23100	NA	22651	NA	22194	NA	21736	NA	0	0	0	52540	52540	52540	52540	52540	24857	24425	23988	23547	23100	22651	22194	21736
Norway	100-Holding Account	Norske Skog SkognAS 	55	911750961	closed	Account holder	Norske Skog SkognAS	Sjøvegen 108	Sjøvegen 108	7620	Skogn	Norway	55	Norske Skog Follum AS	NO-2007-1081	2009-04-02	2012-12-31				Follumveien 100		3505	Hønefoss	NO	NA	NA	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	NA		NA		NA		7115	877	7115	932	7115	1293	7115	2009	7115	350										NA		NA		NA		NA	0	0	0	7115	7115	7115	7115	7115	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Norske Skog SkognAS 	56	911750961	open	Account holder	Norske Skog SkognAS	Sjøvegen 108	Sjøvegen 108	7620	Skogn	Norway	56	Norske Skog Saugbrugs AS	NO-2006-65	2009-04-02					Saugbrugs		1756	Halden	NO	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	NA		NA		NA		11289	10817	11289	5482	11289	9224	11289	4887	11289	1353	146538	832	143992	1092	141417	1488	138815	1715	136185	NA	133530	NA	130841	NA	128143	NA	0	0	0	11289	11289	11289	11289	11289	146538	143992	141417	138815	136185	133530	130841	128143
Norway	100-Holding Account	Norske Skog SkognAS 	57	911750961	open	Account holder	Norske Skog SkognAS	Sjøvegen 108	Sjøvegen 108	7620	Skogn	Norway	57	Norske Skog Skogn AS	NO-2006-1117	2009-04-02					Skogn		7620	Skogn	NO	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	NA		NA		NA		3470	4725	3470	3919	3470	9672	3470	4890	3470	5206	160597	11177	157807	9422	154985	7303	152133	10129	149251	NA	146341	NA	143394	NA	140437	NA	0	0	0	3470	3470	3470	3470	3470	160597	157807	154985	152133	149251	146341	143394	140437
Norway	100-Holding Account	Oslo kommune Energigjenvinningsetaten (EGE) 	58	987701498	closed	Account holder	Oslo kommune Energigjenvinningsetaten (EGE)	Postboks 54 Mortensrud	Klemetrudveien 1	1215	Oslo	Norway	58	Oslo kommune Energigjenvinningsetaten	NO-2007-1305	2009-04-02	2012-12-31				Postboks 54 Mortensrud		1215	Oslo	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		746	1231	746	2447	746	2672	746	5442	746	3573										NA		NA		NA		NA	0	0	0	746	746	746	746	746	0	0	0	0	0	0	0	0
Norway	100-Holding Account	3B-Fibreglass Norway AS 	59	919742356	open	Account holder	3B-Fibreglass Norway AS	Postboks 42	Tollenesveien 60	4795	Birkeland	Norway	59	3B-Fibreglass Norway AS	NO-2006-48	2009-04-02					Postboks 42		4795	Birkeland	NO	NA	NA	31-Manufacture of glass	NA	NA	NA	NA	NA	NA	NA		NA		NA		13571	15670	13571	14552	13571	14444	13571	16023	13571	15920	14758	18399	14441	19455	14123	22266	13804	22132	13484	NA	13164	NA	12843	NA	12523	NA	0	0	0	13571	13571	13571	13571	13571	14758	14441	14123	13804	13484	13164	12843	12523
Norway	100-Holding Account	Ranheim Paper &amp; Board AS 	60	915725015	closed	Account holder	Ranheim Paper &amp; Board AS	Postboks 8643	Ranheim	7452	Trondheim	Norway	60	Peterson Linerboard AS Moss	NO-2006-64	2009-04-02	2013-12-31				Postboks 203		1501	Moss	NO	NA	NA	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	NA		NA		NA		74399	57133	74399	51549	74399	58048	74399	36761	74399	10172		0								NA		NA		NA		NA	0	0	0	74399	74399	74399	74399	74399	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Ranheim Paper &amp; Board AS 	61	915725015	open	Account holder	Ranheim Paper &amp; Board AS	Postboks 8643	Ranheim	7452	Trondheim	Norway	61	Ranheim Paper &amp; Board avd papir og papp	NO-2006-63	2009-04-02					Ranheim		7055	Ranheim	NO	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	NA		NA		NA		30560	32952	30560	25870	30560	27146	30560	18238	30560	10649	28711	4908	28213	5154	27708	3393	27198	2583	26682	NA	26162	NA	25636	NA	25107	NA	0	0	0	30560	30560	30560	30560	30560	28711	28213	27708	27198	26682	26162	25636	25107
Norway	100-Holding Account	Ruukki Profiler AS 	62	974266636	closed	Account holder	Ruukki Profiler AS	Postboks 140 Furuset	Professor Birkelandsvei 21	1001	Oslo	Norway	62	Ruukki Profiler AS	NO-2006-50	2009-04-02	2011-12-07				Postboks 500		8601	Mo i Rana	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		46654	36517	46654	18590	46654	13614	46654	0	46654											NA		NA		NA		NA	0	0	0	46654	46654	46654	46654	46654	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Rygene-Smith &amp; Thommesen AS 	63	915537227	open	Account holder	Rygene-Smith &amp; Thommesen AS	Sandbergveien 3		4821	Rykene	Norway	63	Rygene Smith &amp; Thommesen AS	NO-2007-1029	2009-04-02					Sandbergveien 3		4821	Rykene	NO	NA	NA	35-Production of pulp	NA	NA	NA	NA	NA	NA	NA		NA		NA		1252	260	1252	203	1252	161	1252	86	1252	76	741	89	728	70	715	71	702	372	689	NA	675	NA	662	NA	648	NA	0	0	0	1252	1252	1252	1252	1252	741	728	715	702	689	675	662	648
Norway	100-Holding Account	Vajda-Papir Scandinavia AS 	64	911770636	open	Account holder	Vajda-Papir Scandinavia AS	Postboks 4188	Nedre Eikervei 48	3005	Dammmen	Norway	64	Vajda-Papir Scandinavia AS	NO-2007-1086	2009-04-02					Postboks 4188	Nedre Eiker vei 48	3005	Dammmen	NO	NA	NA	35-Production of pulp	NA	NA	NA	NA	NA	NA	NA		NA		NA		2590	3469	2590	4949	2590	6233	2590	3845	2590	904	6599	3654	6484	55	6368	10	6251	1676	6133	NA	6013	NA	5893	NA	5771	NA	0	0	0	2590	2590	2590	2590	2590	6599	6484	6368	6251	6133	6013	5893	5771
Norway	100-Holding Account	Skretting AS 	65	988044113	closed	Account holder	Skretting AS	Postboks 319, Sentrum	Sjøhagen 15	4002	Stavanger	Norway	65	Skretting AS	NO-2007-1332	2009-04-02	2012-04-10				Bruhagen		6530	Averøy	NO	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	NA		NA		NA		3315	2973	3315	4068	3315	4538	3315	7938	3315	0										NA		NA		NA		NA	0	0	0	3315	3315	3315	3315	3315	0	0	0	0	0	0	0	0
Norway	100-Holding Account	RHI Normag AS 	66	984653581	open	Account holder	RHI Normag AS	Postboks 1021	Heroya Industripark	3905	Porsgrunn	Norway	66	RHI Normag AS	NO-2006-90	2009-04-02					Herøya Industripark	Postboks 1021	3905	Porsgrunn	NO	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	NA		NA		NA		172627	17094	172627	12429	172627	2765	172627	5150	172627	13848	6060	117694	5955/42680*****	154972	5849/73319*****	137177	5741/71998*****	84072	5632/70676*****	NA	5522/69355*****	NA	5410/68032*****	NA	5299/66711*****	NA	0	0	0	172627	172627	172627	172627	172627	6060	48635	79168	77739	76308	74877	73442	72010
Norway	100-Holding Account	SMA Mineral AS 	67	977048931	open	Account holder	SMA Mineral AS	Postboks 500	Svenskveien 20, Verkstedløypa	8601	Mo i Rana	Norway	67	SMA Mineral AS	NO-2006-49	2009-04-02					Svenskveien 20		8601	Mo i Rana	NO	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	NA		NA		NA		56652	58225	56652	67511	56652	75034	56652	79808	56652	81163	71458	78510	70216	64957	68961	72321	67692	76662	66411	NA	65115	NA	63804	NA	62489	NA	0	0	0	56652	56652	56652	56652	56652	71458	70216	68961	67692	66411	65115	63804	62489
Norway	100-Holding Account	Statnett SF 	68	962986633	open	Account holder	Statnett SF	Postboks 5192 Majorstuen	Husebybakken 28 B	0302	Oslo	Norway	68	Statnett SF Reservekraftanlegg Nyhamna	NO-2008-863	2009-04-02					Postboks 5192 Majorstuen		0302	Oslo	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	9559	0	10841	0	1051	0	980	0	1157		1318		1173		1193		868		NA		NA		NA		NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Statnett SF 	69	962986633	open	Account holder	Statnett SF	Postboks 5192 Majorstuen	Husebybakken 28 B	0302	Oslo	Norway	69	Statnett SF Reservekraftanlegg Tjeldbergodden	NO-2008-555	2009-04-02					Postboks 5192 Majorstuen		0302	Oslo	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	21528	0	3201	0	931	0	1841	0	590		870		549		1175		543		NA		NA		NA		NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Norway	100-Holding Account	Wintershall Norge AS 	70	985224323	open	Account holder	Wintershall Norge AS	Jåttåflaten 27		4020	Stavanger	Norway	70	WIntershall Norge AS Bragefeltet	NO-2007-1015	2009-04-02					Laberget 28		4020	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	203070	0	220883	0	206086	0	189455	0	177752	89014	159538	87468	169438	85903	199018	84323	188703	82725	NA	81112	NA	79479	NA	77840	NA	0	0	0	0	0	0	0	0	89014	87468	85903	84323	82725	81112	79479	77840
Norway	100-Holding Account	Statoil ASA 	71	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	71	Statoil ASA Heimdalfeltet	NO-2007-1009	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	167964	0	173712	0	159627	0	134330	0	130929	96069	135516	94400	133554	92712	132003	91006	145759	89282	NA	87541	NA	85778	NA	84009	NA	0	0	0	0	0	0	0	0	96069	94400	92712	91006	89282	87541	85778	84009
Norway	100-Holding Account	Statoil ASA 	72	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	72	Statoil ASA Granefeltet	NO-2007-1034	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	234387	0	227395	0	223874	0	217193	0	227194	125931	195425	123743	241522	121530	218432	119294	214353	117034	NA	114752	NA	112441	NA	110123	NA	0	0	0	0	0	0	0	0	125931	123743	121530	119294	117034	114752	112441	110123
Norway	100-Holding Account	Statoil ASA 	73	923609016	closed	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	73	Statoil ASA Glitnefeltet	NO-2007-1038	2009-04-02	2015-08-20				Stollen 18		3030	Drammen	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	81345	0	62477	0	41171	0	43445	0	57356	13964	12929	13721	3421	0		0		0	NA	0	NA	0	NA	0	NA	0	0	0	0	0	0	0	0	13964	13721	0	0	0	0	0	0
Norway	100-Holding Account	Statoil ASA 	74	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	74	Statoil ASA Veslefrikk og Huldrafeltet	NO-2007-1047	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	226494	0	236172	0	256679	0	251730	0	228448	101195	223077	99437	215051	52286	177792	51322	171376	50351	NA	49369	NA	48374	NA	47378	NA	0	0	0	0	0	0	0	0	101195	99437	52286	51322	50351	49369	48374	47378
Norway	100-Holding Account	Statoil ASA 	75	923609016	open	Account holder	Statoil ASA	Forusbeen 50		4035	Stavanger	Norway	75	Statoil ASA Njordfeltet	NO-2007-1014	2009-04-02					Forusbeen 50		4035	Stavanger	NO	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	NA		NA		NA		0	197327	0	170433	0	163421	0	142446	0	129219	96395	106970	47361	108249	46514	161199	91315	93202	89585	NA	87838	NA	86069	NA	84295	NA	0	0	0	0	0	0	0	0	96395	47361	46514	91315	89585	87838	86069	84295
