National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Belgium	100-Holding Account	ArcelorMittal Belgium 	109	0400106291	open	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	109	Ramet (lignes de peinture-LP)	WAI149P045	2005-04-01		-	-	0	rue Sompré		4400	Ivoz Ramet	BE	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	27651	24389	27651	26957	27651	20182	24969	21839	24970	13568	24970	19331	24970	15741	24970	7395	21151	12535	20784	11503	20412	12256	20036	12810	19657	NA	19273	NA	18885	NA	18496	NA	27651	27651	27651	24969	24970	24970	24970	24970	21151	20784	20412	20036	19657	19273	18885	18496
Belgium	100-Holding Account	ArcelorMittal Belgium 	110	0400106291	closed	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	110	ArcelorMittal Liège Upstream Aciérie LD+CC Chertal	WAI007P064	2005-04-01	2012-12-31	-	-	0	Pont de Wandre		4683	Vivegnis	BE	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	386946	261477	305257	256117	305257	286345	256816	342233	256817	61563	0	161045	0	157159	0	3170		Excluded		Excluded						NA		NA		NA		NA	386946	305257	305257	256816	256817	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	ArcelorMittal Belgium 	111	0400106291	closed	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	111	ArcelorMittal Liège Upstream Agglomération Seraing	WAI013P035	2005-04-01	2012-12-31	-	-	0	Place des hauts-Fourneaux		4102	Ougrée	BE	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	692988	627482	542368	577765	542368	720506	616499	736849	616499	90713	0	395569	0	320237	0	0	0	Excluded	0	Excluded	0		0		0	NA	0	NA	0	NA	0	NA	692988	542368	542368	616499	616499	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	ArcelorMittal Belgium 	112	0400106291	closed	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	112	ArcelorMittal Liège Upstream Energie Ougrée	WAI010P038	2005-04-01	2015-12-31	-	-	0	Place des Hauts-Fourneaux		4102	Ougrée	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	560104	514999	541183	537927	541183	521301	496102	562203	496103	186920	166309	422486	166310	360501	166310	79392	11550	13534	10336	0	9157	0	0		0	NA	0	NA	0	NA	0	NA	560104	541183	541183	496102	496103	166309	166310	166310	11550	10336	9157	0	0	0	0	0
Belgium	100-Holding Account	ArcelorMittal Belgium 	113	0400106291	closed	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	113	ArcelorMittal Liège Upstream Energie Seraing	WAI012P039	2005-04-01	2015-12-31	-	-	0	Rue Ferrer et Rue de la Vieille Espérance		4100	Seraing	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1470799	846207	1134148	735901	1134148	847936	974887	1279867	974888	275462	276140	402647	276141	400023	276141	24216	23626	22300	21144	45946	18731	2720	0		0	NA	0	NA	0	NA	0	NA	1470799	1134148	1134148	974887	974888	276140	276141	276141	23626	21144	18731	0	0	0	0	0
Belgium	100-Holding Account	ArcelorMittal Belgium 	114	0400106291	closed	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	114	ArcelorMittal Liège Upstream Cokerie Seraing	WAI005P034	2005-04-01	2014-12-31	-	-	0	place des Hauts-Fourneaux		4102	Ougrée	BE	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	122174	136229	122174	135465	122174	128978	110327	118196	110327	79700	110328	100633	110328	83898	110328	63815	196675	129274	193259	57709	0		0		0	NA	0	NA	0	NA	0	NA	122174	122174	122174	110327	110327	110328	110328	110328	196675	193259	0	0	0	0	0	0
Belgium	100-Holding Account	ArcelorMittal Belgium 	115	0400106291	open	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	115	Galva prépeint - Flémalle	WAI085P043	2005-04-01		-	-	0	quai de Halage 10		4400	Flémalle	BE	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	55301	38166	55301	47974	55301	47293	47280	44470	47280	28335	47280	36470	47281	32705	47281	24694	41929	23721	41201	17639	40464	19925	39720	27992	38968	NA	38207	NA	37438	NA	36666	NA	55301	55301	55301	47280	47280	47280	47281	47281	41929	41201	40464	39720	38968	38207	37438	36666
Belgium	100-Holding Account	ArcelorMittal Belgium 	116	0400106291	closed	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	116	ArcelorMittal Liège Upstream HF6 Seraing	WAI011P037	2005-04-01	2012-12-31	-	-	0	Rue Ferrer et Rue de la Vieille Espérance		4100	Seraing	BE	NA	NA	5-Installations for the production of pig iron or steel (primary or secondary fusion) including continuous casting	NA	NA	NA	NA	NA	NA	311196	143356	0	0	0	0	NA	318185	NA	166	NA	0	NA	0	NA	0										NA		NA		NA		NA	311196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	ArcelorMittal Belgium 	117	0400106291	closed	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	117	ARCELORMITTAL LIEGE - HFB OUGREE et HF SERAING  6	WAI309P146	2005-04-01	2012-12-31	-	-	0	place des Hauts-Fourneaux		4102	Ougrée	BE	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	672954	502029	672954	607901	672954	665542	618204	501589	618205	151190	0	391465	0	339944	0	4670		Excluded		Excluded						NA		NA		NA		NA	672954	672954	672954	618204	618205	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	ArcelorMittal Belgium 	118	0400106291	closed	Account holder	ArcelorMittal Belgium	Boulevard de l'Impératrice 66		1000	Bruxelles	Belgium	118	ArcelorMittal Liège Upstream Train à bandes Cherta	WAI008P040	2005-04-01	2013-12-31	-	-	0	Pont de Wandre		4683	Vivegnis	BE	NA	NA	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	173862	143752	147783	132800	147783	125011	122321	163999	122322	52847	0	130195	0	142255	0	98639	131011	140	0	Excluded	0		0		0	NA	0	NA	0	NA	0	NA	173862	147783	147783	122321	122322	0	0	0	131011	0	0	0	0	0	0	0
Belgium	100-Holding Account	Carrières et fours à chaux Dumont Wautier 	119	0403948679	open	Account holder	Carrières et fours à chaux Dumont Wautier	Rue Charles Dubois 28		1342	Limelette (Ottignies-Louvain-la-Neuve)	Belgium	119	Usine d'Hermalle	WAI045P085	2005-04-01		-	-	0	Rue Mallieue  95		4470	St Georges	BE	NA	NA	30-Production of lime, or calcination of dolomite/magnesite	NA	NA	NA	NA	NA	NA	1517861	1294087	1517861	1287681	1517861	1311903	1247625	1240023	1247626	870400	1247626	1179141	1247626	1146381	1247626	1093653	942466	1158192	926097	1118836	909535	1091338	892800	1025347	875884	NA	858805	NA	841511	NA	824159	NA	1517861	1517861	1517861	1247625	1247626	1247626	1247626	1247626	942466	926097	909535	892800	875884	858805	841511	824159
Belgium	100-Holding Account	Atlas Copco Airpower 	120	403992231	closed	Account holder	Atlas Copco Airpower	Boomsesteenweg 957		2610	Wilrijk	Belgium	120	Atlas Copco Airpower	VL506	2005-01-01		-	-	0	Boomsesteenweg 957		2610	Wilrijk	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	6755	6120	6755	5742	6754	5422	NA		NA		NA		NA		NA											NA		NA		NA		NA	6755	6755	6754	0	0	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Agfa-Gevaert 	121	404021727	closed	Account holder	Agfa-Gevaert	Septestraat 27		2640	Mortsel	Belgium	121	Agfa-Gevaert	VL133	2005-04-01	2012-12-31	-	-	0	Septestraat 27		2640	Mortsel	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	81713	84124	81713	79084	81713	79865	100179	78514	100179	72934	100179	75851	106243	66100	121609	83502										NA		NA		NA		NA	81713	81713	81713	100179	100179	100179	106243	121609	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Sofidel Benelux 	122	889448824	open	Account holder	Sofidel Benelux	Adolf Stocletlaan 3		2570	Duffel	Belgium	122	Sofidel Benelux	VL302	2005-04-01		-	-	0	Adolf Stocletlaan 3		2570	Duffel	BE	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	30817	34221	30817	28496	30816	27805	28476	30894	28476	30408	28476	30163	28476	22847	28476	28175	27746	27735	27263	28601	26776	29723	26284	30662	25785	NA	25282	NA	24774	NA	24263	NA	30817	30817	30816	28476	28476	28476	28476	28476	27746	27263	26776	26284	25785	25282	24774	24263
Belgium	100-Holding Account	Van Hool 	123	404060032	closed	Account holder	Van Hool	Bernard Van Hoolstraat 58		2500	Lier	Belgium	123	Van Hool	VL519	2005-01-01		-	-	0	Bernard Van Hoolstraat 58		2500	Lier	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3299	2856	3299	3054	3300	2738	NA		NA		NA		NA		NA											NA		NA		NA		NA	3299	3299	3300	0	0	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	BP Chembel 	124	404137533	open	Account holder	BP Chembel	Amocolaan 2		2440	Geel	Belgium	124	BP Chembel	VL105	2005-04-01		-	-	0	Amocolaan 2		2440	Geel	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	446247	464066	446247	477389	446248	457079	533806	419462	533806	412856	533806	420076	533806	385472	533807	384666	529783	380342	520581	351255	511271	335787	501864	371160	492355	NA	482754	NA	473035	NA	463280	NA	446247	446247	446248	533806	533806	533806	533806	533807	529783	520581	511271	501864	492355	482754	473035	463280
Belgium	100-Holding Account	Ineos Feluy 	125	0862492029	open	Account holder	Ineos Feluy	Parc Industriel de Feluy nord zone C		7181	Feluy (Seneffe)	Belgium	125	Ineos Feluy	WAI020P079	2005-04-01		-	-	0	Zoning industriel de Feluy nord - zone C		7181	Feluy	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	141145	116635	141144	124504	141144	114478	134983	104525	134983	103952	147571	118345	142177	130857	142177	120798	108536	126928	106651	108639	104745	127070	102816	107648	100870	NA	98901	NA	96911	NA	94912	NA	141145	141144	141144	134983	134983	147571	142177	142177	108536	106651	104745	102816	100870	98901	96911	94912
Belgium	100-Holding Account	Gunvor Petroleum Antwerpen 	126	0844457749	open	Account holder	Gunvor Petroleum Antwerpen	Scheldelaan 490		2040	Antwerpen	Belgium	126	Gunvor Petroleum Antwerpen	VL191	2005-04-01		-	-	0	Scheldelaan 490		2040	Antwerpen	BE	NA	NA	21-Refining of mineral oil	NA	NA	NA	NA	NA	NA	512745	559078	512745	514258	512745	459798	576590	525496	576590	525550	576590	521974	576590	539452	576590	300749	339743	537352	333842	498625	327871	493884	321839	388655	315741	NA	309584	NA	303350	NA	297095	NA	512745	512745	512745	576590	576590	576590	576590	576590	339743	333842	327871	321839	315741	309584	303350	297095
Belgium	100-Holding Account	Total Raffinaderij Antwerpen 	127	404586901	open	Account holder	Total Raffinaderij Antwerpen	Scheldelaan 16		2030	Antwerpen	Belgium	127	Total Raffinaderij Antwerpen	VL192	2005-04-01		-	-	0	Scheldelaan 16		2030	Antwerpen	BE	NA	NA	21-Refining of mineral oil	NA	NA	NA	NA	NA	NA	3971863	3088102	3971863	3334682	3971863	3285446	3921430	4021016	3921430	3776763	3921430	3985956	3921430	3261352	3921430	3566142	2974932	3645538	2923259	3621037	2870980	3780955	2818155	3719356	2764762	NA	2710850	NA	2656263	NA	2601489	NA	3971863	3971863	3971863	3921430	3921430	3921430	3921430	3921430	2974932	2923259	2870980	2818155	2764762	2710850	2656263	2601489
Belgium	100-Holding Account	B.A.S.F. Antwerpen 	128	404754472	closed	Account holder	B.A.S.F. Antwerpen	Scheldelaan 600		2040	Antwerpen	Belgium	128	BASF Antwerpen	VL127	2005-04-01	2012-12-31	-	-	0	Scheldelaan 600		2040	Antwerpen	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	381087	339418	381087	341483	384630	345161	2373900	2111038	2412049	1898083	2409217	2066942	2478113	1913047	2430586	2036548										NA		NA		NA		NA	381087	381087	384630	2373900	2412049	2409217	2478113	2430586	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Boortmalt 	129	425041726	open	Account holder	Boortmalt	Zandvoort 2		2030	Antwerpen	Belgium	129	Sobelgra	VL452	2005-04-01		-	-	0	Zandvoort 2		2030	Antwerpen	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	19221	19425	19221	19820	19221	19889	19722	18451	19722	15998	19722	20573	37189	23484	31110	19546	37281	20171	36633	20250	35978	19740	35316	13819	34647	NA	33971	NA	33287	NA	32601	NA	19221	19221	19221	19722	19722	19722	37189	31110	37281	36633	35978	35316	34647	33971	33287	32601
Belgium	100-Holding Account	ARLANXEO Belgium 	130	0404791094	closed	Account holder	ARLANXEO Belgium	Canadastraat 21		2070	Zwijndrecht	Belgium	130	Lanxess Rubber	VL102	2005-04-01	2010-03-31	-	-	0	Candastraat 21		2070	Zwijndrecht	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	158267	155089	190765	158423	186122	138070	124382	118794	124382	19650	0		0		0											NA		NA		NA		NA	158267	190765	186122	124382	124382	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	General Motors Belgium 	131	404957875	closed	Account holder	General Motors Belgium	Noorderlaan 401		2030	Antwerpen	Belgium	131	Opel Belgium	VL508	2005-04-01	2012-12-31	-	-	0	Noorderlaan 401		2030	Antwerpen	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	26752	22205	26752	17391	26751	15691	56285	31060	56285	20070	56285	24771	56284	2819	56284	0										NA		NA		NA		NA	26752	26752	26751	56285	56285	56285	56284	56284	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Scheerders Van Kerchove's Verenigde Fabrieken 	132	405056855	closed	Account holder	Scheerders Van Kerchove's Verenigde Fabrieken	Aerschotstraat 114		9100	Sint-Niklaas	Belgium	132	SVK	VL720	2005-04-01	2014-12-31	-	-	0	Aerschotstraat 114		9100	Sint-Niklaas	BE	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	9883	5370	9883	2432	9884	0	11915	705	11915	497	11915	5485	11914	1192	11914	3567	4467	132	0	70	0		0		0	NA	0	NA	0	NA	0	NA	9883	9883	9884	11915	11915	11915	11914	11914	4467	0	0	0	0	0	0	0
Belgium	100-Holding Account	Bombardier Transportation Belgium 	133	405129408	closed	Account holder	Bombardier Transportation Belgium	Marsveldplein 5		1050	Elsene	Belgium	133	Bombardier Transportation	VL556	2005-01-01		-	-	0	Vaartdijkstraat 5		8200	Brugge	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3874	2841	3874	2549	3875	2198	NA		NA		NA		NA		NA											NA		NA		NA		NA	3874	3874	3875	0	0	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Wienerberger 	134	0448850870	closed	Account holder	Wienerberger	Kapel ter Bede 121		8500	Kortrijk	Belgium	134	Ampe	VL716	2005-04-01	2013-12-31	-	-	0	Brugsesteenweg 170		8740	Pittem	BE	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	26971	23265	26971	21281	26970	12455	33302	21947	33302	24826	33302	18580	33302	22563	33303	3	0	0	0		0		0		0	NA	0	NA	0	NA	0	NA	26971	26971	26970	33302	33302	33302	33302	33303	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	De Poortere Frères 	135	405331029	closed	Account holder	De Poortere Frères	Boulevard Industriel 97		7700	Mouscron	Belgium	135	De Poortere Freres SA Mouscron	WAI037P094	2005-01-01		-	-	0	Boulevard Industriel 97		7700	Mouscron	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	13000	4750	13000	3853	13000	13000	NA		NA		NA		NA		NA											NA		NA		NA		NA	13000	13000	13000	0	0	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Bekaert 	136	405388536	closed	Account holder	Bekaert	Bekaertstraat 2		8550	Zwevegem	Belgium	136	Bekaert site Aalter	VL511	2005-04-01	2013-12-31	-	-	0	Léon Bekaertlaan 5		9880	Aalter	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	12306	8806	12306	8421	12306	7974	19081	16306	19081	12388	19081	14858	19081	12675	19080	8932	12466	4749	0		0		0		0	NA	0	NA	0	NA	0	NA	12306	12306	12306	19081	19081	19081	19081	19080	12466	0	0	0	0	0	0	0
Belgium	100-Holding Account	Bekaert 	137	405388536	open	Account holder	Bekaert	Bekaertstraat 2		8550	Zwevegem	Belgium	137	Bekaert site Zwevegem	VL510	2005-04-01		-	-	0	Bekaertstraat 2		8550	Zwevegem	BE	NA	NA	25-Production or processing of ferrous metals	NA	NA	NA	NA	NA	NA	20168	18184	20168	16157	20168	17367	25343	26956	25343	22823	25343	26988	25343	24209	25342	24101	25449	24736	24813	22456	24178	23007	23546	23498	22915	NA	22289	NA	21664	NA	21044	NA	20168	20168	20168	25343	25343	25343	25343	25342	25449	24813	24178	23546	22915	22289	21664	21044
Belgium	100-Holding Account	Unilin 	138	0405414072	open	Account holder	Unilin	Ooigemstraat 3		8710	Wielsbeke (Ooigem)	Belgium	138	Unilin Flooring - Unilin Decor	VL804	2005-04-01		-	-	0	Ooigemstraat 3		8710	Wielsbeke	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	1300	1554	1300	1629	1299	985	6236	3718	6236	3216	6236	3125	6236	2833	6237	3739	11641	5402	11438	6428	7382	6181	6458	7042	5564	NA	4698	NA	3861	NA	3053	NA	1300	1300	1299	6236	6236	6236	6236	6237	11641	11438	7382	6458	5564	4698	3861	3053
Belgium	100-Holding Account	Lano 	139	405425356	open	Account holder	Lano	Gentsestraat 2		8530	Harelbeke	Belgium	139	Lano	VL614	2005-04-01		-	-	0	Venetiëlaan 55		8530	Harelbeke	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	5813	5903	5813	5817	5812	5032	8084	6896	8084	4946	8084	5293	8083	4876	8083	4499	6365	4572	6254	4430	6143	4884	6030	5064	5915	NA	5800	NA	5683	NA	5566	NA	5813	5813	5812	8084	8084	8084	8083	8083	6365	6254	6143	6030	5915	5800	5683	5566
Belgium	100-Holding Account	Picanol 	140	405502362	closed	Account holder	Picanol	Ter Waarde 50		8900	Ieper	Belgium	140	Picanol-Proferro	VL521	2005-01-01		-	-	0	Karel Steverlyncklaan 13		8900	Ieper	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	2261	2244	2261	2228	2261	1983	NA		NA		NA		NA		NA											NA		NA		NA		NA	2261	2261	2261	0	0	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	Wienerberger 	141	0448850870	open	Account holder	Wienerberger	Kapel ter Bede 121		8500	Kortrijk	Belgium	141	Terca Zonnebeke	VL710	2005-04-01		-	-	0	Ieperstraat 186		8980	Zonnebeke	BE	NA	NA	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	34708	21846	34708	25606	34707	19153	34524	29944	47377	28929	45980	23005	45980	25805	45979	23736	24000	27255	23583	33987	23162	38157	22735	37616	22305	NA	21870	NA	21429	NA	20988	NA	34708	34708	34707	34524	47377	45980	45980	45979	24000	23583	23162	22735	22305	21870	21429	20988
Belgium	100-Holding Account	Cargill 	142	405546706	open	Account holder	Cargill	Muisbroeklaan 43		2030	Antwerpen	Belgium	142	Cargill Antwerpen	VL402	2005-04-01		-	-	0	Muisbroeklaan 43		2030	Antwerpen	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	35903	39811	35903	33023	35904	26919	30168	26136	30168	22386	30168	23913	30168	22520	30169	22646	18980	22202	18521	22874	18671	21765	18328	22049	17981	NA	17630	NA	17275	NA	16919	NA	35903	35903	35904	30168	30168	30168	30168	30169	18980	18521	18671	18328	17981	17630	17275	16919
Belgium	100-Holding Account	Cargill 	143	405546706	open	Account holder	Cargill	Muisbroeklaan 43		2030	Antwerpen	Belgium	143	Cargill Gent	VL401	2005-04-01		-	-	0	Moervaartkaai 1		9042	Gent	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	81180	41809	81180	58987	81179	77973	84894	32518	84894	52194	84894	50974	84895	47256	84895	49236	41307	44931	40590	47273	39863	49556	39131	51469	38389	NA	37640	NA	36882	NA	36122	NA	81180	81180	81179	84894	84894	84894	84895	84895	41307	40590	39863	39131	38389	37640	36882	36122
Belgium	100-Holding Account	Cargill 	144	405546706	open	Account holder	Cargill	Muisbroeklaan 43		2030	Antwerpen	Belgium	144	Cargill Izegem	VL406	2005-04-01		-	-	0	Prins Albertlaan 12		8870	Izegem	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	19219	7683	19219	5203	19220	36899	50374	40260	50846	34031	50846	35603	50846	34748	51133	35615	18051	39700	16154	36476	21779	34272	21386	31291	20994	NA	20601	NA	20208	NA	19816	NA	19219	19219	19220	50374	50846	50846	50846	51133	18051	16154	21779	21386	20994	20601	20208	19816
Belgium	100-Holding Account	Emgo 	145	405614507	closed	Account holder	Emgo	Balendijk 161		3920	Lommel	Belgium	145	Emgo	VL903	2005-04-01	2012-12-31	-	-	0	Balendijk 161		3920	Lommel	BE	NA	NA	7-Installations for the manufacture of glass including glass fibre	NA	NA	NA	NA	NA	NA	86089	82088	86089	84929	86088	80486	53650	49263	53650	38826	53650	43008	53649	38777	53649	36309										NA		NA		NA		NA	86089	86089	86088	53650	53650	53650	53649	53649	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	SCA HYGIENE PRODUCTS 	146	0405681516	open	Account holder	SCA HYGIENE PRODUCTS	Rue de la Papeterie 2		4801	Stembert (Verviers)	Belgium	146	SCA hygiene products Stembert	WAI099P008	2005-04-01		-	-	0	Rue de la Papeterie 2		4801	Stembert	BE	NA	NA	36-Production of paper or cardboard	NA	NA	NA	NA	NA	NA	36721	28875	36721	30223	36721	29138	32657	28699	32657	28497	32657	27340	32657	26454	32657	28079	22702	27115	22279	26492	21852	26525	21422	26208	20989	NA	20553	NA	20114	NA	19673	NA	36721	36721	36721	32657	32657	32657	32657	32657	22702	22279	21852	21422	20989	20553	20114	19673
Belgium	100-Holding Account	Tereos Starch &amp; Sweeteners Belgium 	147	405716158	open	Account holder	Tereos Starch &amp; Sweeteners Belgium	Burchtstraat 10		9300	Aalst	Belgium	147	Tereos Starch &amp; Sweeteners Belgium	VL411	2005-04-01		-	-	0	Burchtstraat 10		9300	Aalst	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	215697	211430	215697	202924	215697	193978	236084	207152	236084	197975	236084	195471	236085	175496	236085	196031	120027	195235	117938	182174	115850	185427	113762	188468	111673	NA	109585	NA	107496	NA	105407	NA	215697	215697	215697	236084	236084	236084	236085	236085	120027	117938	115850	113762	111673	109585	107496	105407
Belgium	100-Holding Account	Prayon 	148	405747040	open	Account holder	Prayon	Joseph Wauters 144		4480	Engis	Belgium	148	Prayon	VL136	2005-04-01		-	-	0	Gansbroekstraat 31		2870	Puurs	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	51532	49777	51532	47936	51532	49427	61127	47257	61127	37269	61127	49162	61128	43071	61128	45332	44833	46228	44054	46119	43266	44414	42470	45123	41665	NA	40853	NA	40030	NA	39204	NA	51532	51532	51532	61127	61127	61127	61128	61128	44833	44054	43266	42470	41665	40853	40030	39204
Belgium	100-Holding Account	Prayon 	149	405747040	open	Account holder	Prayon	Joseph Wauters 144		4480	Engis	Belgium	149	Prayon Engis	WAI090P074	2005-04-01		-	-	0	Rue Joseph Wauters 144		4480	Engis	BE	NA	NA	42-Production of bulk chemicals	NA	NA	NA	NA	NA	NA	163779	125317	163778	114365	163778	101688	125870	95273	125870	73913	125871	71242	125871	55740	125872	53345	146444	59761	143900	53915	141326	61604	138726	70111	136098	NA	133444	NA	130756	NA	128061	NA	163779	163778	163778	125870	125870	125871	125871	125872	146444	143900	141326	138726	136098	133444	130756	128061
Belgium	100-Holding Account	SABCA 	150	405770992	closed	Account holder	SABCA	Chaussée de Haecht 1470		1130	Bruxelles	Belgium	150	SABCA installations de combustion	BR243077	2005-01-01		-	-	0	Chaussée de Haecht 1470		1130	Bruxelles	BE	NA	NA	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	3520	3111	3520	2963	3520	2794	NA		NA		NA		NA		NA											NA		NA		NA		NA	3520	3520	3520	0	0	0	0	0	0	0	0	0	0	0	0	0
Belgium	100-Holding Account	VEOLIA 	151	406129003	open	Account holder	VEOLIA	Quai Fernand Demets 52		1070	Bruxelles	Belgium	151	Dalkia (site de UCL) Louvain-la-Neuve	WAI124P065	2005-04-01		-	-	0	Rue Laid Burniat, 3		1348	Louvain-la-Neuve	BE	NA	NA	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	6172	6618	6173	4477	6173	3242	6078	5012	6078	5581	6079	10390	6079	5520	6079	6804	9568	7226	8562	4684	7584	5846	6635	5884	5716	NA	4827	NA	3966	NA	3138	NA	6172	6173	6173	6078	6078	6079	6079	6079	9568	8562	7584	6635	5716	4827	3966	3138
